substrate,rule,donor_id,arm,donor_kind,depths,final_leaves,final_success_count,final_success_rate
eca,110,eca-110-14-302,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.84375, ""nodes"": 32, ""sibling_concordance"": 0.8125, ""survivors"": 32}]",32,10,0.3125
eca,110,eca-110-14-302,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.90625, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,16,0.5
eca,110,eca-110-4-324,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.6875, ""nodes"": 32, ""sibling_concordance"": 0.5, ""survivors"": 31}]",31,2,0.06451612903225806
eca,110,eca-110-4-324,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.6875, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,1,0.03125
eca,110,eca-110-4-324,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.65625, ""nodes"": 32, ""sibling_concordance"": 0.4375, ""survivors"": 32}]",32,0,0.0
eca,110,eca-110-2-338,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.1875, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.4375, ""nodes"": 32, ""sibling_concordance"": 0.375, ""survivors"": 32}]",32,0,0.0
eca,110,eca-110-2-338,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 16, ""sibling_concordance"": 0.25, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.375, ""survivors"": 32}]",32,0,0.0
eca,110,eca-110-2-338,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.53125, ""nodes"": 32, ""sibling_concordance"": 0.1875, ""survivors"": 32}]",32,0,0.0
eca,122,eca-122-0-16,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,1,0.03125
eca,122,eca-122-0-16,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.25, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.4375, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.46875, ""nodes"": 32, ""sibling_concordance"": 0.4375, ""survivors"": 32}]",32,1,0.03125
eca,122,eca-122-0-16,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.3125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.40625, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,3,0.09375
eca,122,eca-122-4-36,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.96875, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,6,0.1875
eca,122,eca-122-4-36,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.4375, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.5, ""survivors"": 32}]",32,3,0.09375
eca,122,eca-122-4-36,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.3125, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.5, ""survivors"": 32}]",32,2,0.0625
eca,122,eca-122-4-52,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.875, ""nodes"": 32, ""sibling_concordance"": 0.75, ""survivors"": 32}]",32,3,0.09375
eca,122,eca-122-4-52,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.4375, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.28125, ""nodes"": 32, ""sibling_concordance"": 0.4375, ""survivors"": 32}]",32,2,0.0625
eca,122,eca-122-4-52,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.375, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,4,0.125
eca,122,eca-122-4-68,intact,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.875, ""nodes"": 32, ""sibling_concordance"": 0.75, ""survivors"": 32}]",32,0,0.0
eca,122,eca-122-4-68,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.625, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.1875, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.5, ""survivors"": 32}]",32,3,0.09375
eca,122,eca-122-4-68,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.125, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.46875, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,4,0.125
eca,122,eca-122-0-80,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.8125, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,1,0.03125
eca,122,eca-122-0-80,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.125, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.1875, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.25, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,1,0.03125
eca,122,eca-122-0-80,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.25, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.125, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.625, ""nodes"": 16, ""sibling_concordance"": 0.25, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.34375, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,3,0.09375
eca,122,eca-122-4-84,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.9375, ""nodes"": 16, ""sibling_concordance"": 0.875, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.9375, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,4,0.125
eca,122,eca-122-4-84,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.25, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.4375, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.375, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,0,0.0
eca,122,eca-122-4-84,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.25, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.59375, ""nodes"": 32, ""sibling_concordance"": 0.4375, ""survivors"": 32}]",32,4,0.125
eca,122,eca-122-9-89,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.84375, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,2,0.0625
eca,122,eca-122-9-89,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.4375, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,2,0.0625
eca,122,eca-122-9-89,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5625, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.5, ""nodes"": 32, ""sibling_concordance"": 0.625, ""survivors"": 32}]",32,2,0.0625
eca,122,eca-122-3-99,intact,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.90625, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,1,0.03125
eca,122,eca-122-3-99,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.375, ""nodes"": 8, ""sibling_concordance"": 0.25, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.5625, ""nodes"": 16, ""sibling_concordance"": 0.375, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.40625, ""nodes"": 32, ""sibling_concordance"": 0.3125, ""survivors"": 32}]",32,5,0.15625
eca,122,eca-122-3-99,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.5, ""nodes"": 4, ""sibling_concordance"": 0.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.5, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.25, ""nodes"": 16, ""sibling_concordance"": 0.5, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.46875, ""nodes"": 32, ""sibling_concordance"": 0.5625, ""survivors"": 32}]",32,1,0.03125
eca,126,eca-126-3-3,intact,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.875, ""nodes"": 8, ""sibling_concordance"": 0.75, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.75, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.96875, ""nodes"": 32, ""sibling_concordance"": 0.9375, ""survivors"": 32}]",32,9,0.28125
eca,126,eca-126-3-3,complementary_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 1.0, ""nodes"": 4, ""sibling_concordance"": 1.0, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 1.0, ""nodes"": 8, ""sibling_concordance"": 1.0, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.875, ""nodes"": 32, ""sibling_concordance"": 0.75, ""survivors"": 32}]",32,11,0.34375
eca,126,eca-126-3-3,shuffled_half,switcher,"[{""depth"": 1, ""identity_rate"": 1.0, ""nodes"": 2, ""sibling_concordance"": 1.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.875, ""nodes"": 16, ""sibling_concordance"": 0.75, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.875, ""nodes"": 32, ""sibling_concordance"": 0.875, ""survivors"": 32}]",32,5,0.15625
eca,126,eca-126-4-4,intact,switcher,"[{""depth"": 1, ""identity_rate"": 0.5, ""nodes"": 2, ""sibling_concordance"": 0.0, ""survivors"": 2}, {""depth"": 2, ""identity_rate"": 0.75, ""nodes"": 4, ""sibling_concordance"": 0.5, ""survivors"": 4}, {""depth"": 3, ""identity_rate"": 0.75, ""nodes"": 8, ""sibling_concordance"": 0.5, ""survivors"": 8}, {""depth"": 4, ""identity_rate"": 0.8125, ""nodes"": 16, ""sibling_concordance"": 0.625, ""survivors"": 16}, {""depth"": 5, ""identity_rate"": 0.78125, ""nodes"": 32, ""sibling_concordance"": 0.6875, ""survivors"": 32}]",32,4,0.125
