state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_RENEWAL_UP,q_all_RENEWAL_UP,q_half_A_RENEWAL_UP,q_half_B_RENEWAL_UP,prediction_RENEWAL_DOWN,q_all_RENEWAL_DOWN,q_half_A_RENEWAL_DOWN,q_half_B_RENEWAL_DOWN,prediction_RANDOM,q_all_RANDOM,q_half_A_RANDOM,q_half_B_RANDOM,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m137-g080-natural-break-f03,03,137,80,38,18,31,2642,0.9810587612698541,0.984375,1.0,0.96875,0.9589104135678247,0.9375,0.96875,0.90625,0.9653751975362949,0.984375,1.0,0.96875,0.9674248002236476,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m138-g020-natural-break-f12,02,138,20,40,18,47,1200,0.9978522310502691,1.0,1.0,1.0,0.9813513097119178,1.0,1.0,1.0,0.9834872528198674,1.0,1.0,1.0,0.9875982559859937,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m138-g035-natural-break-f29,02,138,35,40,19,37,1975,0.9999939525092184,1.0,1.0,1.0,0.987998171879379,1.0,1.0,1.0,0.9915481900503812,1.0,1.0,1.0,0.9913331219646543,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m138-g050-natural-break-f36,02,138,50,40,22,53,3119,0.999959361818181,1.0,1.0,1.0,0.9887400184117857,0.984375,0.96875,1.0,0.9946158003139011,1.0,1.0,1.0,0.9946939282603743,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m138-g065-natural-break-f54,02,138,65,40,20,64,4374,0.9988562264354865,1.0,1.0,1.0,0.9801814566479622,1.0,1.0,1.0,0.9816031592773465,1.0,1.0,1.0,0.9893260048204692,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m138-g020-natural-break-f14,03,138,20,38,18,41,936,0.9998739246949072,1.0,1.0,1.0,0.9819030122108405,1.0,1.0,1.0,0.9831681612891838,1.0,1.0,1.0,0.984045577638759,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m138-g035-natural-break-f22,03,138,35,41,21,29,1558,0.9999360571676105,1.0,1.0,1.0,0.9887277755280708,0.96875,0.9375,1.0,0.9998611470342964,1.0,1.0,1.0,0.9998440079023526,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m138-g050-natural-break-f25,03,138,50,39,22,22,2104,0.9994387395420397,1.0,1.0,1.0,0.9807786824481526,1.0,1.0,1.0,0.9897868815142725,0.984375,1.0,0.96875,0.9899820689306974,0.96875,1.0,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m138-g065-natural-break-f19,03,138,65,40,16,49,2488,0.9998765362381588,0.984375,0.96875,1.0,0.9916737264320084,1.0,1.0,1.0,0.9930538148009111,1.0,1.0,1.0,0.9930876652545898,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m138-g080-natural-break-f29,03,138,80,32,17,21,2984,0.9997655350218414,0.984375,0.96875,1.0,0.9904401501589197,1.0,1.0,1.0,0.9947837551175188,1.0,1.0,1.0,0.9948431662410526,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m139-g020-natural-break-f06,03,139,20,34,16,39,985,0.9818851706606254,1.0,1.0,1.0,0.9518857549513642,1.0,1.0,1.0,0.9582961119264397,0.96875,0.96875,0.96875,0.9629874442989143,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m140-g020-natural-break-f10,02,140,20,40,19,39,1105,0.991453234053418,0.984375,1.0,0.96875,0.9672143905270231,0.9375,0.90625,0.96875,0.9765300391174128,0.90625,0.90625,0.90625,0.9760990241964138,0.921875,0.90625,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m140-g065-natural-break-f13,02,140,65,40,21,43,3250,0.9836683057545852,0.96875,0.96875,0.96875,0.9543940797068016,0.9375,0.96875,0.90625,0.9674464716300224,1.0,1.0,1.0,0.9673173556466793,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m140-g080-natural-break-f26,02,140,80,40,23,68,4475,0.9865564650989037,0.984375,1.0,0.96875,0.9579925267766295,0.9375,0.9375,0.9375,0.96912832149885,0.953125,0.96875,0.9375,0.9675463560984171,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m140-g020-natural-break-f06,03,140,20,41,28,46,794,0.9724059627374354,0.96875,1.0,0.9375,0.9369717319721623,0.953125,0.9375,0.96875,0.9482247463133819,1.0,1.0,1.0,0.9466066000790364,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m140-g035-natural-break-f09,03,140,35,37,23,22,1501,0.9720504030174459,0.984375,1.0,0.96875,0.9334384290690735,0.953125,0.9375,0.96875,0.9410709387362286,0.96875,0.9375,1.0,0.94251449758729,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m140-g050-natural-break-f28,03,140,50,32,22,58,2530,0.9741019892576682,0.984375,1.0,0.96875,0.9263542378515007,0.96875,1.0,0.9375,0.9452109198215939,0.984375,0.96875,1.0,0.9415891840077473,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m140-g065-natural-break-f09,03,140,65,32,17,39,2385,0.9938890424431464,1.0,1.0,1.0,0.9625385727209684,0.984375,1.0,0.96875,0.9684225507506722,1.0,1.0,1.0,0.968623170174927,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m140-g080-natural-break-f21,03,140,80,35,24,38,3171,0.9813171699189792,0.984375,1.0,0.96875,0.9547067602144871,0.96875,0.96875,0.96875,0.9631577556179396,1.0,1.0,1.0,0.9637922252368473,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m141-g020-natural-break-f16,02,141,20,40,16,50,1679,0.9984608494273898,1.0,1.0,1.0,0.9819392037177238,0.984375,0.96875,1.0,0.996106408967451,1.0,1.0,1.0,0.9962358205997057,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m141-g035-natural-break-f03,02,141,35,40,24,56,1755,0.9740254887518454,0.9375,0.96875,0.90625,0.9046762310528367,0.859375,0.875,0.84375,0.9318558994925057,0.875,0.875,0.875,0.9310677215674077,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m141-g050-natural-break-f38,02,141,50,40,25,66,3942,0.9982364879619364,1.0,1.0,1.0,0.9638311211469441,0.9375,0.9375,0.9375,0.9775798484241686,0.859375,0.875,0.84375,0.9706911314837168,0.890625,0.9375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m141-g065-natural-break-f02,02,141,65,40,23,66,3295,0.9781151503599453,0.9375,0.96875,0.90625,0.9255820515678176,0.921875,0.9375,0.90625,0.9386093728897431,0.890625,0.875,0.90625,0.9384141259905486,0.90625,0.90625,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m141-g080-natural-break-f14,02,141,80,40,25,45,4720,0.9867907013989738,0.984375,1.0,0.96875,0.9297573610746752,0.828125,0.78125,0.875,0.9450703254674148,0.953125,1.0,0.90625,0.9476881718617235,0.9375,0.96875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m141-g020-natural-break-f20,03,141,20,39,24,43,1484,0.9859350756811365,0.953125,0.90625,1.0,0.9365954468568131,0.90625,0.9375,0.875,0.9474476488980412,0.890625,0.90625,0.875,0.9455427532449046,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m141-g035-natural-break-f26,03,141,35,44,25,52,2242,0.9738640994588124,1.0,1.0,1.0,0.9237121139117861,0.96875,0.96875,0.96875,0.9386598787286944,0.90625,0.875,0.9375,0.9382793631224848,0.953125,0.96875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m141-g050-natural-break-f51,03,141,50,41,26,43,3884,0.9764910053186934,0.96875,0.96875,0.96875,0.9261443663979957,0.984375,1.0,0.96875,0.9307400276850752,0.984375,1.0,0.96875,0.9353286473075362,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m141-g065-natural-break-f10,03,141,65,37,27,55,2904,0.9647912332930556,0.953125,0.90625,1.0,0.9007373696596556,0.859375,0.84375,0.875,0.9198530642520855,0.9375,0.96875,0.90625,0.9158417371936771,0.953125,1.0,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m141-g080-natural-break-f01,03,141,80,40,23,28,3177,0.9816623978944115,0.96875,0.96875,0.96875,0.9608358813157094,1.0,1.0,1.0,0.9682794148188485,0.984375,1.0,0.96875,0.9729219853205143,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m142-g020-natural-break-f03,02,142,20,40,25,65,1243,0.9137931610021583,0.9375,0.9375,0.9375,0.8239985511809073,0.875,0.875,0.875,0.8466725777588526,0.8125,0.78125,0.84375,0.8516053866366974,0.859375,0.90625,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m142-g035-natural-break-f01,02,142,35,40,25,71,1959,0.952613633119792,1.0,1.0,1.0,0.8706628279068143,0.828125,0.90625,0.75,0.9156904256651294,0.90625,0.90625,0.90625,0.906969305191333,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m142-g050-natural-break-f06,02,142,50,40,24,69,3134,0.9248879230769624,1.0,1.0,1.0,0.847967471782332,0.90625,0.875,0.9375,0.8601810496241638,0.875,0.875,0.875,0.8656647939902667,0.90625,0.875,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m142-g065-natural-break-f03,02,142,65,40,18,48,3653,0.9828628946506377,0.921875,0.90625,0.9375,0.9610672223019963,0.953125,1.0,0.90625,0.9649203000188648,0.96875,0.96875,0.96875,0.9708381043371207,0.9375,0.9375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m142-g080-natural-break-f08,02,142,80,40,22,74,4699,0.9379735983988532,0.953125,0.90625,1.0,0.870048596408776,0.90625,0.9375,0.875,0.9032701329792557,0.921875,0.96875,0.875,0.9044990251051872,0.875,0.9375,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m142-g020-natural-break-f03,03,142,20,41,22,40,851,0.8952187589428716,0.953125,1.0,0.90625,0.8137036065499956,0.84375,0.84375,0.84375,0.8343671436230395,0.875,0.84375,0.90625,0.8369392355527442,0.859375,0.8125,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m142-g035-natural-break-f07,03,142,35,37,24,70,1732,0.928633466051719,0.96875,0.96875,0.96875,0.8898178041023572,0.859375,0.875,0.84375,0.903841565464962,0.890625,0.9375,0.84375,0.9091608452437298,0.828125,0.8125,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m142-g050-natural-break-f14,03,142,50,40,28,37,2624,0.8952459072050817,0.96875,0.9375,1.0,0.8176654396947441,0.8125,0.75,0.875,0.8397219112207328,0.734375,0.65625,0.8125,0.8396738511663963,0.734375,0.71875,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m142-g065-natural-break-f06,03,142,65,32,21,52,2989,0.9323775433572572,0.953125,0.9375,0.96875,0.8913216912049028,0.78125,0.71875,0.84375,0.9158420447688561,0.953125,0.9375,0.96875,0.9150398775871194,0.890625,0.875,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m142-g080-natural-break-f04,03,142,80,35,24,50,3668,0.9108926747436468,0.96875,0.96875,0.96875,0.8529181587836372,0.828125,0.84375,0.8125,0.8708577401106553,0.9375,0.96875,0.90625,0.8710622948467809,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m143-g020-natural-break-f01,02,143,20,40,21,37,846,0.9695973880419322,0.875,0.90625,0.84375,0.8770910508654254,0.84375,0.84375,0.84375,0.9071214188519271,0.6875,0.75,0.625,0.904488032743763,0.75,0.75,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m143-g035-natural-break-f01,02,143,35,40,22,45,1527,0.9739637104458071,0.9375,0.90625,0.96875,0.9174275055663484,0.90625,0.90625,0.90625,0.9337274743886839,0.90625,0.90625,0.90625,0.9378204692415425,0.828125,0.875,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m143-g050-natural-break-f03,02,143,50,40,25,55,2262,0.9720685836551577,1.0,1.0,1.0,0.880454227763793,0.78125,0.8125,0.75,0.9060873715727944,0.875,0.8125,0.9375,0.9051605823587167,0.84375,0.84375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m143-g065-natural-break-f07,02,143,65,40,27,71,3323,0.9940385266710199,0.96875,0.96875,0.96875,0.9261739871816141,0.890625,0.90625,0.875,0.9370138930582627,0.859375,0.84375,0.875,0.937137013758737,0.828125,0.875,0.78125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m143-g080-natural-break-f05,02,143,80,40,23,46,3746,0.9818379665140536,0.9375,0.96875,0.90625,0.9282432136583164,0.890625,0.875,0.90625,0.9553573949168364,0.953125,0.9375,0.96875,0.9446327212384055,0.921875,0.9375,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m143-g020-natural-break-f03,03,143,20,37,26,25,815,0.944128353918607,0.984375,0.96875,1.0,0.8509652362707972,0.796875,0.71875,0.875,0.8845331815799562,0.84375,0.8125,0.875,0.8779837017454684,0.875,0.9375,0.8125
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m143-g035-natural-break-f03,03,143,35,35,18,40,1324,0.968687023357262,0.921875,0.9375,0.90625,0.9041931871877019,0.84375,0.875,0.8125,0.9269863389271835,0.921875,0.90625,0.9375,0.9267416691567454,0.90625,0.9375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m143-g050-natural-break-f01,03,143,50,31,20,46,1972,0.969722872195239,1.0,1.0,1.0,0.9168563978179803,0.890625,0.90625,0.875,0.9490673129284846,0.796875,0.8125,0.78125,0.9276069105054974,0.859375,0.8125,0.90625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m143-g065-natural-break-f14,03,143,65,34,20,33,2885,0.9749814004387862,0.9375,1.0,0.875,0.9242583463009735,0.84375,0.90625,0.78125,0.9345197028080394,0.890625,0.96875,0.8125,0.9383633260392011,0.890625,0.90625,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m143-g080-natural-break-f04,03,143,80,46,31,75,3287,0.944288056198016,0.921875,0.875,0.96875,0.842923109726009,0.78125,0.71875,0.84375,0.8657318853607242,0.75,0.78125,0.71875,0.8632666950587135,0.796875,0.75,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m144-g020-natural-break-f06,02,144,20,40,21,32,1155,0.9461136746782925,0.984375,0.96875,1.0,0.8989239579100975,0.96875,0.96875,0.96875,0.9203288928133463,0.96875,0.96875,0.96875,0.9246440417045734,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m144-g035-natural-break-f03,02,144,35,40,26,63,1859,0.9367264696704374,0.984375,1.0,0.96875,0.8768713688843538,0.953125,0.90625,1.0,0.9033165848120357,0.984375,1.0,0.96875,0.9017004173760556,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m144-g050-natural-break-f01,02,144,50,40,16,31,2298,0.9797020725375707,0.96875,0.96875,0.96875,0.933138473048592,0.90625,0.90625,0.90625,0.9493918843132828,0.9375,0.96875,0.90625,0.9506873844885849,0.90625,0.9375,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m144-g065-natural-break-f17,02,144,65,40,22,46,3721,0.9188008009817399,0.9375,0.96875,0.90625,0.8543555557921116,0.953125,0.9375,0.96875,0.8846995578312891,0.96875,1.0,0.9375,0.8858402831117559,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m144-g080-natural-break-f09,02,144,80,40,20,51,3944,0.971271621701314,1.0,1.0,1.0,0.9380609974918627,0.953125,0.9375,0.96875,0.9468733220496366,0.921875,0.9375,0.90625,0.956143274101083,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m144-g020-natural-break-f26,03,144,20,30,14,48,1780,0.9721893244480909,0.953125,0.96875,0.9375,0.9531914550500662,1.0,1.0,1.0,0.9636453549962875,0.921875,0.90625,0.9375,0.9631163594262534,0.921875,0.84375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m144-g035-natural-break-f36,03,144,35,39,19,38,2687,0.9164872947220039,0.9375,0.9375,0.9375,0.8797214900790868,0.96875,0.96875,0.96875,0.9022858279159567,0.953125,0.96875,0.9375,0.903480291621124,0.96875,0.96875,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m144-g050-natural-break-f20,03,144,50,35,21,28,2490,0.9543999629775549,0.984375,0.96875,1.0,0.9246096903206592,0.96875,1.0,0.9375,0.9423098632733998,1.0,1.0,1.0,0.9406798571048387,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m144-g065-natural-break-f22,03,144,65,29,21,22,2981,0.9490942479480715,0.96875,1.0,0.9375,0.9005673442094533,0.9375,0.96875,0.90625,0.9227774903897514,0.953125,0.96875,0.9375,0.9290840238817843,0.921875,0.84375,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m144-g080-natural-break-f01,03,144,80,37,14,24,2773,0.9606314258668951,1.0,1.0,1.0,0.9368555864598774,0.921875,0.90625,0.9375,0.9393374656745703,0.9375,0.9375,0.9375,0.9462536888623181,0.984375,1.0,0.96875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m145-g020-natural-break-f11,02,145,20,40,24,35,1524,0.9714220745540787,0.984375,0.96875,1.0,0.9477817597954712,0.984375,0.96875,1.0,0.9605679354724816,0.984375,0.96875,1.0,0.960931220128139,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m145-g035-natural-break-f02,02,145,35,40,21,36,1913,0.9588177435106415,0.984375,0.96875,1.0,0.9184146973262397,1.0,1.0,1.0,0.941696931522799,0.9375,0.9375,0.9375,0.9430296676884131,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m145-g050-natural-break-f10,02,145,50,40,24,71,3297,0.8869407578633062,0.828125,0.875,0.78125,0.7551848862837243,0.703125,0.75,0.65625,0.8326661589546733,0.703125,0.71875,0.6875,0.8332985018878187,0.8125,0.75,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m145-g065-natural-break-f02,02,145,65,40,30,48,3470,0.931168770675963,0.921875,0.9375,0.90625,0.8629044143647657,0.84375,0.84375,0.84375,0.8864633021550538,0.78125,0.78125,0.78125,0.8895500784685336,0.84375,0.84375,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m145-g080-natural-break-f07,02,145,80,40,25,78,4638,0.948776763709686,0.90625,0.90625,0.90625,0.8267596100630812,0.796875,0.71875,0.875,0.8935507466089069,0.796875,0.75,0.84375,0.8948698431206177,0.75,0.75,0.75
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m145-g020-natural-break-f04,03,145,20,40,27,52,1042,0.8102300278200426,0.796875,0.875,0.71875,0.6700620917366364,0.625,0.5,0.75,0.6932987307259812,0.75,0.6875,0.8125,0.7084940006066117,0.65625,0.71875,0.59375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m145-g035-natural-break-f01,03,145,35,38,25,35,1436,0.8689181500317271,0.828125,0.875,0.78125,0.7861666503527739,0.765625,0.78125,0.75,0.8193700484102928,0.890625,0.9375,0.84375,0.8199626736462233,0.8125,0.78125,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m145-g050-natural-break-f01,03,145,50,42,25,67,2168,0.8473790894460405,0.828125,0.8125,0.84375,0.7080938629669515,0.5,0.4375,0.5625,0.787362286484105,0.609375,0.625,0.59375,0.7905241313859048,0.5625,0.46875,0.65625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m145-g065-natural-break-f16,03,145,65,32,24,52,3441,0.9036759741762668,0.875,0.84375,0.90625,0.8074558034333272,0.671875,0.625,0.71875,0.8607759805326876,0.8125,0.875,0.75,0.8655334713019085,0.6875,0.65625,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m145-g080-natural-break-f04,03,145,80,43,29,55,3649,0.8066133076099304,0.828125,0.8125,0.84375,0.6745330891437499,0.625,0.65625,0.59375,0.7021340775132467,0.75,0.75,0.75,0.702752523762339,0.671875,0.6875,0.65625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m146-g020-natural-break-f18,02,146,20,40,22,48,1092,0.9965108043964769,1.0,1.0,1.0,0.954554100277371,1.0,1.0,1.0,0.9642965339223941,1.0,1.0,1.0,0.9614660298240576,0.984375,0.96875,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m146-g035-natural-break-f04,02,146,35,40,22,30,1123,0.9996819116144635,1.0,1.0,1.0,0.9871760759859778,1.0,1.0,1.0,0.9936430781465613,1.0,1.0,1.0,0.993108018463446,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m146-g050-natural-break-f56,02,146,50,40,21,42,2897,0.9988600196876076,1.0,1.0,1.0,0.9830792230941716,1.0,1.0,1.0,0.9883960358557757,1.0,1.0,1.0,0.9875377608795101,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m146-g065-natural-break-f01,02,146,65,40,21,45,2015,0.993233257459303,1.0,1.0,1.0,0.9568601614339589,1.0,1.0,1.0,0.968196380815924,0.984375,1.0,0.96875,0.9677170772967322,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m146-g020-natural-break-f15,03,146,20,38,23,21,789,0.9956092892487698,1.0,1.0,1.0,0.9589544113695717,0.984375,0.96875,1.0,0.9659357505805394,1.0,1.0,1.0,0.9642031743534202,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m146-g035-natural-break-f12,03,146,35,36,17,44,1048,0.9961785262659427,1.0,1.0,1.0,0.9812223490086226,0.96875,0.96875,0.96875,0.9944888852042113,1.0,1.0,1.0,0.9849928651682108,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m146-g050-natural-break-f14,03,146,50,41,25,22,1439,0.9939205384241302,1.0,1.0,1.0,0.9626262783613562,1.0,1.0,1.0,0.980133107742169,1.0,1.0,1.0,0.9787288925292577,1.0,1.0,1.0
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m147-g020-natural-break-f04,02,147,20,40,27,94,1609,0.8879916142484137,0.875,0.84375,0.90625,0.735727291855098,0.671875,0.71875,0.625,0.7934503538302127,0.71875,0.75,0.6875,0.7794016117054005,0.703125,0.8125,0.59375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m147-g035-natural-break-f01,02,147,35,40,28,55,2396,0.8263730625840611,0.9375,0.9375,0.9375,0.6563848303647638,0.71875,0.75,0.6875,0.7509975731738292,0.765625,0.78125,0.75,0.7600629275552008,0.828125,0.78125,0.875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m147-g050-natural-break-f01,02,147,50,40,29,81,3320,0.7746113216678308,0.953125,0.90625,1.0,0.5354827437935764,0.703125,0.71875,0.6875,0.696590360476074,0.875,0.90625,0.84375,0.6940458283172988,0.78125,0.71875,0.84375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m147-g065-natural-break-f01,02,147,65,40,21,40,4152,0.9419106851316951,0.953125,0.96875,0.9375,0.7473737168366867,0.875,0.84375,0.90625,0.8770191152262661,0.921875,0.875,0.96875,0.8803002741400648,0.890625,0.84375,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c02-m147-g080-natural-break-f01,02,147,80,40,32,69,5125,0.8358115907564746,0.71875,0.6875,0.75,0.6956107835729074,0.703125,0.78125,0.625,0.7362817977565206,0.75,0.71875,0.78125,0.7889086144697441,0.703125,0.75,0.65625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m147-g020-natural-break-f02,03,147,20,41,26,34,1054,0.9094133093237404,0.796875,0.75,0.84375,0.7971688536311969,0.71875,0.65625,0.78125,0.8117136609438077,0.75,0.75,0.75,0.8197882219219784,0.71875,0.75,0.6875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m147-g035-natural-break-f08,03,147,35,32,17,37,2048,0.9525514615868258,0.921875,1.0,0.84375,0.9228963211907848,0.828125,0.8125,0.84375,0.9375588159325844,0.84375,0.84375,0.84375,0.9394960812238388,0.859375,0.78125,0.9375
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m147-g050-natural-break-f09,03,147,50,39,27,35,2728,0.8941499175025758,0.828125,0.78125,0.875,0.7685760184596994,0.703125,0.59375,0.8125,0.8560477212515235,0.890625,0.875,0.90625,0.8619540395406704,0.671875,0.71875,0.625
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m147-g065-natural-break-f06,03,147,65,36,23,55,3240,0.9411100063476319,0.875,0.84375,0.90625,0.8411292069825059,0.625,0.71875,0.53125,0.8604574699417694,0.875,0.84375,0.90625,0.8557256382534726,0.75,0.78125,0.71875
INTCR5R_SHARED_BREAK_RESILIENCE_CONFIRMATION_V1-c03-m147-g080-natural-break-f04,03,147,80,42,23,54,3863,0.9422863256829088,0.953125,0.96875,0.9375,0.8761646850455993,0.78125,0.8125,0.75,0.9129989565626445,0.84375,0.84375,0.84375,0.9165671096825883,0.90625,0.875,0.9375
