state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_Q00,q_all_Q00,q_half_A_Q00,q_half_B_Q00,prediction_Q20,q_all_Q20,q_half_A_Q20,q_half_B_Q20,prediction_Q40,q_all_Q40,q_half_A_Q40,q_half_B_Q40,prediction_Q60,q_all_Q60,q_half_A_Q60,q_half_B_Q60,prediction_Q80,q_all_Q80,q_half_A_Q80,q_half_B_Q80,prediction_Q100,q_all_Q100,q_half_A_Q100,q_half_B_Q100
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m157-g050,03,157,50,27,19,21,2189,0.6337812789698418,0.6875,0.71875,0.65625,0.6815396517680621,0.59375,0.5625,0.625,0.6883894929238246,0.65625,0.625,0.6875,0.6942866107298096,0.609375,0.625,0.59375,0.7035178669624762,0.609375,0.65625,0.5625,0.7780602965986785,0.78125,0.75,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m157-g065,03,157,65,47,25,53,2848,0.7589144773628669,0.765625,0.8125,0.71875,0.7899065740584719,0.734375,0.75,0.71875,0.8030591632068486,0.6875,0.59375,0.78125,0.8081219139273106,0.75,0.78125,0.71875,0.8156729598321276,0.859375,0.78125,0.9375,0.8475142195260945,0.78125,0.8125,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m157-g080,03,157,80,38,20,39,3401,0.7322502900411338,0.6875,0.65625,0.71875,0.7636117474675505,0.765625,0.9375,0.59375,0.7684032115864965,0.78125,0.78125,0.78125,0.7719374182505472,0.53125,0.53125,0.53125,0.7764407010708839,0.734375,0.71875,0.75,0.7851969261470142,0.765625,0.78125,0.75
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m158-g020,02,158,20,40,10,23,342,0.032779118502600936,0.0,0.0,0.0,0.04539464291828434,0.0,0.0,0.0,0.04956800101183461,0.0,0.0,0.0,0.057495421660358675,0.0,0.0,0.0,0.06198859481042681,0.0,0.0,0.0,0.0797255588503175,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m158-g035,02,158,35,40,5,14,594,0.004614275386204615,0.0,0.0,0.0,0.007512433169207455,0.0,0.0,0.0,0.008236311487312133,0.0,0.0,0.0,0.012652177618980949,0.0,0.0,0.0,0.01339461041999712,0.0,0.0,0.0,0.015055014700727393,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m158-g050,02,158,50,40,7,28,859,0.01552277399197103,0.0,0.0,0.0,0.02221012065941201,0.0,0.0,0.0,0.023389720756723856,0.0,0.0,0.0,0.026491668903823637,0.0,0.0,0.0,0.028102359825220014,0.0,0.0,0.0,0.035160654105334636,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m158-g065,02,158,65,40,8,25,1119,0.012522688513548708,0.0,0.0,0.0,0.016382116857061285,0.0,0.0,0.0,0.017453410587048787,0.0,0.0,0.0,0.01929455748963834,0.0,0.0,0.0,0.020453508364352745,0.0,0.0,0.0,0.023566650785400645,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m158-g080,02,158,80,40,7,13,1376,0.005982703626221717,0.0,0.0,0.0,0.008223864519081997,0.0,0.0,0.0,0.008922359973722548,0.0,0.0,0.0,0.009729370929535757,0.0,0.0,0.0,0.010346947316757673,0.0,0.0,0.0,0.012036416952059481,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m158-g020,03,158,20,35,10,12,330,0.030886867406220504,0.0,0.0,0.0,0.040309884231057476,0.0,0.0,0.0,0.0415592124547721,0.0,0.0,0.0,0.052183989777013676,0.0,0.0,0.0,0.05518594024220421,0.015625,0.03125,0.0,0.06700065010482256,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m158-g035,03,158,35,35,7,12,517,0.015907048658669425,0.0,0.0,0.0,0.021720109895661407,0.0,0.0,0.0,0.024391081312940783,0.0,0.0,0.0,0.025439806132628827,0.0,0.0,0.0,0.027360544121582796,0.0,0.0,0.0,0.03086752837871396,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m158-g050,03,158,50,39,11,13,717,0.025276639949061538,0.0,0.0,0.0,0.03744437774584047,0.0,0.0,0.0,0.03851401019665188,0.0,0.0,0.0,0.0393787759901788,0.0,0.0,0.0,0.0426817920937247,0.0,0.0,0.0,0.05179265046066679,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m158-g065,03,158,65,46,10,22,931,0.016001508357866272,0.015625,0.03125,0.0,0.02008106517492009,0.0,0.0,0.0,0.024637678749976247,0.0,0.0,0.0,0.026235867641883664,0.0,0.0,0.0,0.027086704185062583,0.0,0.0,0.0,0.030270202315233155,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m158-g080,03,158,80,34,8,9,1105,0.00675905407727736,0.0,0.0,0.0,0.008816644587498307,0.0,0.0,0.0,0.009124952181204713,0.0,0.0,0.0,0.00951868057902884,0.0,0.0,0.0,0.010892361026223863,0.0,0.0,0.0,0.012509879192149208,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m159-g020,02,159,20,40,18,39,970,0.2780073322382686,0.28125,0.25,0.3125,0.3473693805871435,0.328125,0.375,0.28125,0.35371743308190545,0.3125,0.21875,0.40625,0.36139300383730855,0.421875,0.34375,0.5,0.3705397826853864,0.296875,0.28125,0.3125,0.39410661553393395,0.4375,0.375,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m159-g035,02,159,35,40,9,22,1426,0.032508008152307484,0.15625,0.15625,0.15625,0.04584096638129619,0.203125,0.1875,0.21875,0.05075956023503769,0.328125,0.3125,0.34375,0.054500649596701,0.21875,0.15625,0.28125,0.05664614066808892,0.234375,0.28125,0.1875,0.11179581539236684,0.21875,0.28125,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m159-g050,02,159,50,40,14,44,2034,0.2523923862435976,0.234375,0.28125,0.1875,0.3194901447911707,0.453125,0.46875,0.4375,0.3282915569545491,0.40625,0.4375,0.375,0.3354758201435624,0.453125,0.4375,0.46875,0.3468573355268634,0.40625,0.40625,0.40625,0.37779835735252526,0.65625,0.75,0.5625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m159-g065,02,159,65,40,19,45,2704,0.4522468628173048,0.28125,0.25,0.3125,0.5917345578837285,0.625,0.65625,0.59375,0.6006553758267895,0.6875,0.59375,0.78125,0.6067829284201103,0.765625,0.75,0.78125,0.6134733681921898,0.71875,0.75,0.6875,0.633277487367083,0.765625,0.75,0.78125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m159-g080,02,159,80,40,11,22,3428,0.1433239987071665,0.28125,0.3125,0.25,0.2607371472543424,0.4375,0.46875,0.40625,0.2690305236825124,0.28125,0.28125,0.28125,0.27616664766772536,0.3125,0.40625,0.21875,0.28876566909361234,0.359375,0.25,0.46875,0.31090596778360324,0.375,0.40625,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m159-g020,03,159,20,39,24,61,837,0.5890899365830528,0.3125,0.34375,0.28125,0.6881785306559595,0.734375,0.6875,0.78125,0.6922535895734239,0.75,0.75,0.75,0.6952070911584015,0.65625,0.65625,0.65625,0.6988277292430469,0.734375,0.75,0.71875,0.7190829219930144,0.8125,0.8125,0.8125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m159-g035,03,159,35,44,22,24,1346,0.424599347895286,0.375,0.5,0.25,0.5409577573445691,0.65625,0.5,0.8125,0.5475463088813528,0.765625,0.75,0.78125,0.5531484384605821,0.734375,0.75,0.71875,0.5591637662835998,0.765625,0.75,0.78125,0.6117900190057919,0.796875,0.8125,0.78125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m159-g050,03,159,50,41,16,30,1794,0.2845115379360142,0.375,0.34375,0.40625,0.3897543045262833,0.453125,0.5625,0.34375,0.3970994643517051,0.453125,0.4375,0.46875,0.40736256991164477,0.515625,0.53125,0.5,0.4165800369515815,0.34375,0.28125,0.40625,0.437121091942744,0.515625,0.5625,0.46875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m159-g065,03,159,65,49,26,19,2323,0.41002967101682497,0.390625,0.46875,0.3125,0.5109082356467809,0.59375,0.6875,0.5,0.5185614463525517,0.703125,0.6875,0.71875,0.5250894211384431,0.5625,0.59375,0.53125,0.5329273845033995,0.578125,0.65625,0.5,0.6139834104311417,0.640625,0.65625,0.625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m159-g080,03,159,80,34,22,33,2889,0.543988901906165,0.28125,0.21875,0.34375,0.6383383968726714,0.6875,0.65625,0.71875,0.6455475136521358,0.546875,0.5625,0.53125,0.6501608958746592,0.609375,0.59375,0.625,0.6556528847867655,0.609375,0.53125,0.6875,0.7495099522811794,0.796875,0.71875,0.875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m160-g020,02,160,20,40,11,48,1039,0.13876069162017599,0.140625,0.15625,0.125,0.18779900030159685,0.203125,0.21875,0.1875,0.1991862708918102,0.15625,0.15625,0.15625,0.20767911111748358,0.171875,0.125,0.21875,0.21466562874328507,0.1875,0.15625,0.21875,0.27004913961612126,0.125,0.0625,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m160-g035,02,160,35,40,19,20,1820,0.18205600607121883,0.109375,0.125,0.09375,0.20706331168026265,0.125,0.09375,0.15625,0.2129416587406121,0.140625,0.125,0.15625,0.21803608953809056,0.09375,0.125,0.0625,0.22377906781114842,0.125,0.09375,0.15625,0.24587659892147645,0.046875,0.03125,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m160-g050,02,160,50,40,15,57,2466,0.1246814613923504,0.140625,0.15625,0.125,0.14765367962580067,0.171875,0.25,0.09375,0.15608842498336803,0.140625,0.15625,0.125,0.16044680588558524,0.171875,0.28125,0.0625,0.16383981542617637,0.1875,0.1875,0.1875,0.17832267326450757,0.125,0.15625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m160-g065,02,160,65,40,19,48,3194,0.20918761625958956,0.125,0.15625,0.09375,0.2512829313960047,0.078125,0.03125,0.125,0.2576037837153428,0.09375,0.0625,0.125,0.26368416568621955,0.125,0.09375,0.15625,0.2699444927910648,0.125,0.09375,0.15625,0.32642176080617724,0.1875,0.15625,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m160-g080,02,160,80,40,11,49,3720,0.08156809359822274,0.265625,0.25,0.28125,0.12455335864127366,0.15625,0.1875,0.125,0.1297795396767316,0.28125,0.25,0.3125,0.13488696312860707,0.3125,0.25,0.375,0.139373767746159,0.25,0.28125,0.21875,0.18109092630752455,0.296875,0.28125,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m160-g020,03,160,20,42,16,31,783,0.3054742221902504,0.265625,0.28125,0.25,0.3746990754660894,0.1875,0.15625,0.21875,0.3808174649644352,0.375,0.25,0.5,0.38669969523398495,0.234375,0.25,0.21875,0.396974835591275,0.21875,0.1875,0.25,0.4212394713999444,0.34375,0.34375,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m160-g035,03,160,35,41,17,86,1438,0.34543578641703415,0.203125,0.1875,0.21875,0.4776487564343812,0.296875,0.25,0.34375,0.4843548529080282,0.390625,0.34375,0.4375,0.4900591928568137,0.359375,0.28125,0.4375,0.4991087908620595,0.328125,0.25,0.40625,0.5393816278011956,0.46875,0.40625,0.53125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m160-g050,03,160,50,44,20,24,1933,0.2060041758480773,0.15625,0.15625,0.15625,0.23677602621926455,0.109375,0.09375,0.125,0.24203834278042552,0.078125,0.09375,0.0625,0.24659239356290824,0.109375,0.09375,0.125,0.2523957378568282,0.0625,0.0,0.125,0.282789552469174,0.046875,0.03125,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m160-g065,03,160,65,33,19,41,2734,0.40698930032479547,0.265625,0.3125,0.21875,0.46716862748045207,0.265625,0.28125,0.25,0.4745477955337431,0.375,0.375,0.375,0.48039216523100026,0.28125,0.28125,0.28125,0.4895393812899507,0.203125,0.25,0.15625,0.6132978240106164,0.390625,0.375,0.40625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m160-g080,03,160,80,42,18,34,3313,0.30766174488293085,0.375,0.4375,0.3125,0.3538073216473319,0.296875,0.4375,0.15625,0.36060228636558556,0.453125,0.46875,0.4375,0.36718253913598753,0.421875,0.375,0.46875,0.3798231540705214,0.421875,0.34375,0.5,0.40838191205537877,0.375,0.25,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m161-g020,02,161,20,40,15,57,991,0.2619257345305475,0.15625,0.1875,0.125,0.2970210404795453,0.15625,0.1875,0.125,0.3043451149386257,0.140625,0.125,0.15625,0.31043656829880956,0.078125,0.0625,0.09375,0.31656604222709817,0.171875,0.15625,0.1875,0.3350666250440411,0.140625,0.1875,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m161-g035,02,161,35,40,17,51,1663,0.39494200626134296,0.28125,0.1875,0.375,0.4379541164259256,0.234375,0.1875,0.28125,0.44513295132587716,0.234375,0.15625,0.3125,0.4509162265763779,0.15625,0.21875,0.09375,0.4601261226734557,0.21875,0.1875,0.25,0.4907026440071913,0.3125,0.3125,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m161-g050,02,161,50,40,13,54,2426,0.14056376244116836,0.140625,0.1875,0.09375,0.16370241442290281,0.109375,0.09375,0.125,0.16839287139108505,0.109375,0.125,0.09375,0.17335709989252168,0.203125,0.28125,0.125,0.18205418730981562,0.109375,0.21875,0.0,0.21015413843067182,0.171875,0.28125,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m161-g065,02,161,65,40,20,57,3213,0.33649731135110356,0.421875,0.5,0.34375,0.3946002935001676,0.34375,0.40625,0.28125,0.4011814430704435,0.28125,0.25,0.3125,0.407108051015922,0.34375,0.25,0.4375,0.4129343658742494,0.421875,0.5,0.34375,0.43353566417996314,0.4375,0.4375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m161-g080,02,161,80,40,22,69,3940,0.551357791025374,0.609375,0.53125,0.6875,0.5955752660711564,0.671875,0.71875,0.625,0.6022229314985589,0.734375,0.71875,0.75,0.6080028984692487,0.65625,0.78125,0.53125,0.6145938484694456,0.75,0.78125,0.71875,0.7059710175509841,0.890625,0.90625,0.875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m161-g020,03,161,20,44,23,40,802,0.5343865939373208,0.5,0.46875,0.53125,0.5859540747881593,0.53125,0.46875,0.59375,0.5907438774181578,0.375,0.34375,0.40625,0.5942903463300951,0.390625,0.34375,0.4375,0.5993174778226674,0.25,0.1875,0.3125,0.6279585664565474,0.3125,0.375,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m161-g035,03,161,35,46,20,41,1384,0.36721153465030365,0.546875,0.53125,0.5625,0.40732221600867846,0.625,0.59375,0.65625,0.41287833200808427,0.53125,0.5,0.5625,0.4178275723055843,0.5,0.5,0.5,0.4231563981953382,0.5625,0.65625,0.46875,0.47767718670268716,0.59375,0.625,0.5625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m161-g050,03,161,50,37,19,30,2045,0.5703031780783241,0.5,0.5,0.5,0.672805237547174,0.515625,0.53125,0.5,0.6799562890658151,0.640625,0.59375,0.6875,0.6871416358378875,0.609375,0.65625,0.5625,0.6928292790214526,0.625,0.625,0.625,0.7114844247873544,0.65625,0.8125,0.5
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m161-g065,03,161,65,48,22,34,2746,0.45258917889615147,0.203125,0.25,0.15625,0.4975381134627654,0.453125,0.5,0.40625,0.5029768952640282,0.28125,0.3125,0.25,0.5077857956003776,0.34375,0.40625,0.28125,0.5139823089110618,0.21875,0.21875,0.21875,0.5597835845189782,0.234375,0.28125,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m161-g080,03,161,80,34,18,49,3253,0.35922629423116975,0.578125,0.5,0.65625,0.42027655332867453,0.515625,0.40625,0.625,0.42777832581148056,0.46875,0.53125,0.40625,0.43565699040536726,0.5,0.5,0.5,0.4453793215774786,0.609375,0.53125,0.6875,0.46965968677276315,0.46875,0.53125,0.40625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m162-g020,02,162,20,40,25,41,1148,0.3398412707250934,0.375,0.4375,0.3125,0.395022940234596,0.390625,0.34375,0.4375,0.39967240967605,0.390625,0.4375,0.34375,0.40380235685501914,0.34375,0.40625,0.28125,0.4101177957144451,0.4375,0.4375,0.4375,0.46917488669732155,0.65625,0.65625,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m162-g035,02,162,35,40,18,105,2173,0.18879885317881132,0.4375,0.40625,0.46875,0.2793416752878297,0.578125,0.65625,0.5,0.2864126856797786,0.375,0.375,0.375,0.29138325685993394,0.296875,0.28125,0.3125,0.29740256532115866,0.328125,0.34375,0.3125,0.3234165526976595,0.296875,0.34375,0.25
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m162-g050,02,162,50,40,20,80,3085,0.2592406904614405,0.375,0.28125,0.46875,0.35542012680615553,0.375,0.375,0.375,0.3623803515293011,0.390625,0.46875,0.3125,0.3678436801122525,0.28125,0.25,0.3125,0.3735941729338332,0.40625,0.34375,0.46875,0.3994447515964597,0.296875,0.28125,0.3125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m162-g065,02,162,65,40,17,66,3956,0.15644216303831052,0.4375,0.53125,0.34375,0.21434531789294436,0.28125,0.21875,0.34375,0.22085405857976784,0.3125,0.25,0.375,0.22601797559487083,0.3125,0.40625,0.21875,0.23317900272140196,0.421875,0.46875,0.375,0.2521436105639632,0.296875,0.375,0.21875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m162-g080,02,162,80,40,21,45,4907,0.3835781504167026,0.046875,0.0625,0.03125,0.42777315508129554,0.15625,0.125,0.1875,0.4361923953318956,0.15625,0.15625,0.15625,0.4438065950116876,0.21875,0.15625,0.28125,0.45201727586533896,0.15625,0.15625,0.15625,0.48939674309673786,0.171875,0.15625,0.1875
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m162-g020,03,162,20,42,17,25,775,0.1381073975182783,0.125,0.21875,0.03125,0.1642377916468684,0.359375,0.28125,0.4375,0.16776824089444814,0.265625,0.25,0.28125,0.17259138306557145,0.3125,0.3125,0.3125,0.1795351147777936,0.203125,0.25,0.15625,0.2510195891151629,0.15625,0.15625,0.15625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m162-g035,03,162,35,43,20,30,1401,0.4053440281683374,0.546875,0.59375,0.5,0.49690935273971476,0.515625,0.5,0.53125,0.5033514324797593,0.46875,0.375,0.5625,0.5076470480958695,0.484375,0.5,0.46875,0.516828096776068,0.640625,0.59375,0.6875,0.5625439377787846,0.484375,0.53125,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m162-g050,03,162,50,36,14,62,2087,0.21538109056236251,0.328125,0.4375,0.21875,0.31415292459083993,0.296875,0.25,0.34375,0.32148615858593943,0.25,0.25,0.25,0.3295403669488013,0.234375,0.25,0.21875,0.33901205238680093,0.375,0.375,0.375,0.4458578884208867,0.390625,0.34375,0.4375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m162-g065,03,162,65,42,19,49,2938,0.33876758108807475,0.5,0.5625,0.4375,0.461289469720288,0.46875,0.40625,0.53125,0.46801449117364885,0.421875,0.4375,0.40625,0.4733833587268366,0.546875,0.5,0.59375,0.48163862665153967,0.328125,0.28125,0.375,0.5588874409401732,0.609375,0.5625,0.65625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m162-g080,03,162,80,43,22,100,3586,0.39613818259313716,0.515625,0.53125,0.5,0.49632216758903974,0.53125,0.5625,0.5,0.5018113918668746,0.390625,0.40625,0.375,0.5064076617312248,0.484375,0.40625,0.5625,0.5126854543919144,0.40625,0.40625,0.40625,0.6229878633850333,0.28125,0.21875,0.34375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m163-g020,02,163,20,40,11,25,533,0.11615256868881868,0.0625,0.09375,0.03125,0.15853178216089372,0.015625,0.0,0.03125,0.1649340757037645,0.03125,0.0625,0.0,0.17033207314927162,0.015625,0.03125,0.0,0.17632627662029318,0.0625,0.09375,0.03125,0.22797196556295005,0.0625,0.0625,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m163-g035,02,163,35,40,13,12,937,0.09368110575486098,0.046875,0.03125,0.0625,0.11150231741179382,0.078125,0.0625,0.09375,0.11562350408736337,0.046875,0.03125,0.0625,0.12157642602618039,0.0625,0.09375,0.03125,0.12754688799251826,0.0625,0.03125,0.09375,0.14269356661204022,0.078125,0.0625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m163-g050,02,163,50,40,12,27,1233,0.15140567898884438,0.015625,0.0,0.03125,0.18274327306108581,0.0,0.0,0.0,0.19214092202847208,0.03125,0.03125,0.03125,0.2018964370648063,0.078125,0.03125,0.125,0.21175685932624375,0.015625,0.03125,0.0,0.2703134003514116,0.078125,0.03125,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m163-g065,02,163,65,40,22,29,1726,0.3635151953135614,0.078125,0.09375,0.0625,0.39337766005152824,0.15625,0.15625,0.15625,0.3998339203981979,0.109375,0.0625,0.15625,0.4060518002157381,0.15625,0.15625,0.15625,0.41203341581873926,0.109375,0.125,0.09375,0.44307497196016266,0.21875,0.3125,0.125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m163-g080,02,163,80,40,11,18,2011,0.05790102172729499,0.015625,0.03125,0.0,0.08469009176403992,0.078125,0.09375,0.0625,0.08926230607534819,0.078125,0.09375,0.0625,0.09456115725909232,0.03125,0.03125,0.03125,0.09813230539393623,0.078125,0.09375,0.0625,0.10782533433954442,0.109375,0.15625,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m163-g020,03,163,20,42,13,20,362,0.17473398755635658,0.125,0.15625,0.09375,0.20305417546586366,0.078125,0.0625,0.09375,0.20747829196554313,0.125,0.15625,0.09375,0.21583910274279866,0.078125,0.09375,0.0625,0.22377746283942623,0.078125,0.0,0.15625,0.24107227825264563,0.078125,0.0625,0.09375
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m163-g035,03,163,35,37,10,36,756,0.0730997710353841,0.015625,0.0,0.03125,0.08791967597733243,0.0625,0.03125,0.09375,0.09173990038746958,0.046875,0.09375,0.0,0.0956694118980575,0.046875,0.03125,0.0625,0.11677938709147663,0.0625,0.03125,0.09375,0.1322601333279481,0.0625,0.0625,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m163-g050,03,163,50,38,10,18,1105,0.07314781361396588,0.09375,0.0625,0.125,0.09293883290667523,0.0625,0.0625,0.0625,0.1090883264279608,0.0625,0.0625,0.0625,0.12138791631042452,0.15625,0.0625,0.25,0.12648509822574178,0.109375,0.15625,0.0625,0.1398007915604959,0.0625,0.09375,0.03125
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m163-g065,03,163,65,33,13,12,1341,0.2075434222031578,0.03125,0.0625,0.0,0.24812392021230179,0.078125,0.125,0.03125,0.25733971545750944,0.140625,0.1875,0.09375,0.2683228438704201,0.1875,0.15625,0.21875,0.27550054724514333,0.21875,0.28125,0.15625,0.3008193365181173,0.0625,0.0625,0.0625
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m163-g080,03,163,80,45,13,35,1729,0.15407779617764802,0.09375,0.15625,0.03125,0.1994938455100048,0.015625,0.0,0.03125,0.20377813245415224,0.078125,0.09375,0.0625,0.20735433123487995,0.046875,0.03125,0.0625,0.21416934461291037,0.0625,0.0625,0.0625,0.23215999660229336,0.015625,0.03125,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m164-g020,02,164,20,40,6,30,487,0.0073756833321271436,0.0,0.0,0.0,0.013343986476415264,0.0,0.0,0.0,0.01414305888009148,0.0,0.0,0.0,0.01585557601271906,0.0,0.0,0.0,0.016798728452806992,0.0,0.0,0.0,0.019014188733602614,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m164-g035,02,164,35,40,11,20,826,0.02271639858008776,0.0,0.0,0.0,0.0319550867967848,0.0,0.0,0.0,0.03392498776598944,0.0,0.0,0.0,0.03577530322908059,0.0,0.0,0.0,0.03711836563061207,0.0,0.0,0.0,0.04230211273361867,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m164-g050,02,164,50,40,7,22,1106,0.006100165333265013,0.0,0.0,0.0,0.008509296367048044,0.0,0.0,0.0,0.009042855563001577,0.0,0.0,0.0,0.009376777261696573,0.0,0.0,0.0,0.01018771037732789,0.0,0.0,0.0,0.011697921566802192,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m164-g065,02,164,65,40,7,13,1371,0.0044309102218072025,0.0,0.0,0.0,0.005832601157354892,0.0,0.0,0.0,0.006093901393431408,0.0,0.0,0.0,0.006394320202195699,0.0,0.0,0.0,0.006938872922120025,0.0,0.0,0.0,0.008126174740798173,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m164-g080,02,164,80,40,7,12,1620,0.0035720576337940693,0.0,0.0,0.0,0.004610394506588269,0.0,0.0,0.0,0.004802034478280978,0.0,0.0,0.0,0.004960795853274424,0.0,0.0,0.0,0.0051581320153179485,0.0,0.0,0.0,0.006341716317142873,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m164-g020,03,164,20,37,10,36,565,0.02436307715813921,0.0,0.0,0.0,0.03196246873158033,0.0,0.0,0.0,0.033037920595300606,0.0,0.0,0.0,0.03387508524303901,0.0,0.0,0.0,0.03572398188413569,0.0,0.0,0.0,0.05058632504810321,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m164-g035,03,164,35,31,4,9,785,0.0026982295903434797,0.0,0.0,0.0,0.004363263154964571,0.0,0.0,0.0,0.004570557260225969,0.0,0.0,0.0,0.004888723011776686,0.0,0.0,0.0,0.006016526671860125,0.0,0.0,0.0,0.006784124615321969,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m164-g050,03,164,50,42,7,11,1027,0.0077733648191265015,0.0,0.0,0.0,0.01007946535630348,0.0,0.0,0.0,0.010601346575448705,0.0,0.0,0.0,0.011324699752337054,0.0,0.0,0.0,0.011732138920356995,0.0,0.0,0.0,0.0135963327852772,0.0,0.0,0.0
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m164-g065,03,164,65,35,7,13,1259,0.00929599815303029,0.0,0.0,0.0,0.012489889459773184,0.0,0.0,0.0,0.012931344882864732,0.0,0.0,0.0,0.0135766431832414,0.0,0.0,0.0,0.01465734511056965,0.0,0.0,0.0,0.01681992178564968,0.0,0.0,0.0
