state_id,candidate,matrix_id,landmark,arm,empirical_quantile,legal_edit_count,selected_rank_zero_based,remove_type,add_type,noop_predicted_probability,predicted_probability,predicted_shift_from_noop
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g050,03,182,50,Q80,0.80000000000000004,1782,1425,52,94,0.24613615113893192,0.25715630252882715,0.011020151389895233
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g050,03,182,50,Q100,1,1782,1781,93,54,0.24613615113893192,0.27773119756319986,0.031595046424267942
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g065,03,182,65,Q00,0,1089,0,76,26,0.096559533740443376,0.060127601283932894,-0.036431932456510482
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g065,03,182,65,Q20,0.20000000000000001,1089,218,7,99,0.096559533740443376,0.094812736802014352,-0.0017467969384290238
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g065,03,182,65,Q40,0.40000000000000002,1089,435,82,36,0.096559533740443376,0.098443470995329782,0.0018839372548864058
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g065,03,182,65,Q60,0.59999999999999998,1089,653,4,51,0.096559533740443376,0.10211904837366245,0.0055595146332190759
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g065,03,182,65,Q80,0.80000000000000004,1089,870,4,34,0.096559533740443376,0.10549529631126379,0.0089357625708204186
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g065,03,182,65,Q100,1,1089,1088,93,24,0.096559533740443376,0.11750290545141238,0.020943371710969008
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g080,03,182,80,Q00,0,1485,0,18,26,0.29615489780071758,0.19853317937599441,-0.09762171842472317
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g080,03,182,80,Q20,0.20000000000000001,1485,297,53,75,0.29615489780071758,0.29303352197589427,-0.0031213758248233026
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g080,03,182,80,Q40,0.40000000000000002,1485,594,82,65,0.29615489780071758,0.29851851974566401,0.0023636219449464368
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g080,03,182,80,Q60,0.59999999999999998,1485,890,77,55,0.29615489780071758,0.30461853141737921,0.0084636336166616366
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g080,03,182,80,Q80,0.80000000000000004,1485,1187,52,2,0.29615489780071758,0.3121575433892681,0.016002645588550524
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m182-g080,03,182,80,Q100,1,1485,1484,93,61,0.29615489780071758,0.33688409285070403,0.040729195049986455
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g020,02,183,20,Q00,0,1980,0,71,74,0.57398890741051467,0.43601354742393511,-0.13797535998657956
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g020,02,183,20,Q20,0.20000000000000001,1980,396,15,97,0.57398890741051467,0.56966440003986107,-0.0043245073706535964
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g020,02,183,20,Q40,0.40000000000000002,1980,792,55,14,0.57398890741051467,0.57768178159094363,0.0036928741804289622
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g020,02,183,20,Q60,0.59999999999999998,1980,1187,39,9,0.57398890741051467,0.58334944506139619,0.0093605376508815175
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g020,02,183,20,Q80,0.80000000000000004,1980,1583,51,37,0.57398890741051467,0.59076533731845171,0.01677642990793704
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g020,02,183,20,Q100,1,1980,1979,30,44,0.57398890741051467,0.62563768224397975,0.051648774833465083
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g035,02,183,35,Q00,0,2079,0,85,74,0.51188311803713782,0.44018485933347956,-0.071698258703658257
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g035,02,183,35,Q20,0.20000000000000001,2079,416,84,43,0.51188311803713782,0.50429838618171718,-0.0075847318554206344
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g035,02,183,35,Q40,0.40000000000000002,2079,831,84,49,0.51188311803713782,0.51231524477454005,0.00043212673740222751
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g035,02,183,35,Q60,0.59999999999999998,2079,1247,24,69,0.51188311803713782,0.51939970763104493,0.0075165895939071081
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g035,02,183,35,Q80,0.80000000000000004,2079,1662,51,83,0.51188311803713782,0.5287308992168358,0.016847781179697985
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g035,02,183,35,Q100,1,2079,2078,57,2,0.51188311803713782,0.56028685802885103,0.048403739991713213
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g050,02,183,50,Q00,0,1980,0,97,74,0.56135265933741085,0.46255137466887486,-0.098801284668535994
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g050,02,183,50,Q20,0.20000000000000001,1980,396,80,91,0.56135265933741085,0.54459995567712016,-0.016752703660290691
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g050,02,183,50,Q40,0.40000000000000002,1980,792,38,12,0.56135265933741085,0.55176598478521821,-0.0095866745521926422
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g050,02,183,50,Q60,0.59999999999999998,1980,1187,38,76,0.56135265933741085,0.5589416327403639,-0.0024110265970469502
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g050,02,183,50,Q80,0.80000000000000004,1980,1583,95,1,0.56135265933741085,0.56717788312737949,0.0058252237899686365
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g050,02,183,50,Q100,1,1980,1979,51,55,0.56135265933741085,0.59574268999580249,0.034390030658391635
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g065,02,183,65,Q00,0,1485,0,77,74,0.35389281323348187,0.22493812462638538,-0.1289546886070965
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g065,02,183,65,Q20,0.20000000000000001,1485,297,41,45,0.35389281323348187,0.35096898080891598,-0.0029238324245658975
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g065,02,183,65,Q40,0.40000000000000002,1485,594,77,89,0.35389281323348187,0.35868172573149093,0.0047889124980090569
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g065,02,183,65,Q60,0.59999999999999998,1485,890,51,7,0.35389281323348187,0.36776003410853952,0.013867220875057651
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g065,02,183,65,Q80,0.80000000000000004,1485,1187,57,35,0.35389281323348187,0.37610022047602371,0.022207407242541832
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g065,02,183,65,Q100,1,1485,1484,57,44,0.35389281323348187,0.4078189942705609,0.053926181037079024
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g080,02,183,80,Q00,0,2277,0,26,74,0.5723331854676077,0.49500690587061108,-0.077326279596996617
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g080,02,183,80,Q20,0.20000000000000001,2277,455,47,32,0.5723331854676077,0.56308622923456919,-0.0092469562330385058
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g080,02,183,80,Q40,0.40000000000000002,2277,910,50,92,0.5723331854676077,0.57138473431411663,-0.00094845115349107001
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g080,02,183,80,Q60,0.59999999999999998,2277,1366,2,92,0.5723331854676077,0.57865458652559743,0.0063214010579897284
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g080,02,183,80,Q80,0.80000000000000004,2277,1821,51,25,0.5723331854676077,0.58649396408080567,0.014160778613197977
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m183-g080,02,183,80,Q100,1,2277,2276,40,12,0.5723331854676077,0.61388321106803279,0.041550025600425089
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g020,03,183,20,Q00,0,2079,0,32,74,0.63188408503940763,0.49433743142493602,-0.1375466536144716
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g020,03,183,20,Q20,0.20000000000000001,2079,416,28,59,0.63188408503940763,0.62571882333731033,-0.0061652617020973022
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g020,03,183,20,Q40,0.40000000000000002,2079,831,5,91,0.63188408503940763,0.633291535837742,0.0014074507983343754
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g020,03,183,20,Q60,0.59999999999999998,2079,1247,97,12,0.63188408503940763,0.639497473182434,0.0076133881430263672
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g020,03,183,20,Q80,0.80000000000000004,2079,1662,66,9,0.63188408503940763,0.64719085633431717,0.015306771294909538
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g020,03,183,20,Q100,1,2079,2078,57,41,0.63188408503940763,0.68837693494585628,0.05649284990644865
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g035,03,183,35,Q00,0,2574,0,38,74,0.69133524007494151,0.56628752197288978,-0.12504771810205173
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g035,03,183,35,Q20,0.20000000000000001,2574,515,69,98,0.69133524007494151,0.68876474484269667,-0.0025704952322448404
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g035,03,183,35,Q40,0.40000000000000002,2574,1029,50,56,0.69133524007494151,0.69275275955056947,0.0014175194756279597
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g035,03,183,35,Q60,0.59999999999999998,2574,1544,35,16,0.69133524007494151,0.69720205312217465,0.0058668130472331326
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g035,03,183,35,Q80,0.80000000000000004,2574,2058,99,86,0.69133524007494151,0.70868782326983215,0.017352583194890636
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g035,03,183,35,Q100,1,2574,2573,18,33,0.69133524007494151,0.77577742360853885,0.084442183533597337
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g050,03,183,50,Q00,0,2574,0,77,74,0.5972987829808345,0.4800232223682126,-0.1172755606126219
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g050,03,183,50,Q20,0.20000000000000001,2574,515,52,60,0.5972987829808345,0.59704044530287037,-0.00025833767796412666
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g050,03,183,50,Q40,0.40000000000000002,2574,1029,41,77,0.5972987829808345,0.60178688889634313,0.0044881059155086334
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g050,03,183,50,Q60,0.59999999999999998,2574,1544,35,2,0.5972987829808345,0.60711655657418484,0.0098177735933503429
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g050,03,183,50,Q80,0.80000000000000004,2574,2058,95,8,0.5972987829808345,0.61750243989186859,0.020203656911034096
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g050,03,183,50,Q100,1,2574,2573,57,77,0.5972987829808345,0.66118722176677491,0.063888438785940416
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g065,03,183,65,Q00,0,1683,0,94,74,0.45571937316153643,0.3491484873437527,-0.10657088581778373
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g065,03,183,65,Q20,0.20000000000000001,1683,336,81,39,0.45571937316153643,0.45092169608432103,-0.0047976770772154009
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g065,03,183,65,Q40,0.40000000000000002,1683,673,60,39,0.45571937316153643,0.45793159162324892,0.0022122184617124896
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g065,03,183,65,Q60,0.59999999999999998,1683,1009,76,84,0.45571937316153643,0.46586165371321692,0.010142280551680483
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g065,03,183,65,Q80,0.80000000000000004,1683,1346,41,10,0.45571937316153643,0.47494178824962469,0.019222415088088252
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g065,03,183,65,Q100,1,1683,1682,57,91,0.45571937316153643,0.50834185562129586,0.052622482459759423
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g080,03,183,80,Q00,0,2475,0,60,74,0.79016193188365791,0.64190142030651987,-0.14826051157713804
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g080,03,183,80,Q20,0.20000000000000001,2475,495,86,89,0.79016193188365791,0.75413557112872531,-0.036026360754932596
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g080,03,183,80,Q40,0.40000000000000002,2475,990,19,77,0.79016193188365791,0.77917498044293676,-0.010986951440721149
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g080,03,183,80,Q60,0.59999999999999998,2475,1484,47,64,0.79016193188365791,0.79002590501097936,-0.00013602687267855185
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g080,03,183,80,Q80,0.80000000000000004,2475,1979,73,25,0.79016193188365791,0.79403321873466715,0.0038712868510092369
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m183-g080,03,183,80,Q100,1,2475,2474,22,49,0.79016193188365791,0.81797107443092276,0.027809142547264853
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g020,02,184,20,Q00,0,2178,0,53,15,0.5773780548172569,0.5391576844154391,-0.038220370401817805
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g020,02,184,20,Q20,0.20000000000000001,2178,435,84,33,0.5773780548172569,0.57185408616747502,-0.0055239686497818852
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g020,02,184,20,Q40,0.40000000000000002,2178,871,44,82,0.5773780548172569,0.57930462645951852,0.0019265716422616208
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g020,02,184,20,Q60,0.59999999999999998,2178,1306,0,12,0.5773780548172569,0.58670035796182485,0.009322303144567945
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g020,02,184,20,Q80,0.80000000000000004,2178,1742,82,8,0.5773780548172569,0.59516876679792341,0.017790711980666507
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g020,02,184,20,Q100,1,2178,2177,15,17,0.5773780548172569,0.62695948546343894,0.049581430646182034
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g035,02,184,35,Q00,0,2178,0,57,15,0.55833170832595536,0.51114960094504702,-0.047182107380908334
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g035,02,184,35,Q20,0.20000000000000001,2178,435,59,49,0.55833170832595536,0.55455203201950976,-0.0037796763064456007
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g035,02,184,35,Q40,0.40000000000000002,2178,871,4,12,0.55833170832595536,0.56293502704881571,0.00460331872286035
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g035,02,184,35,Q60,0.59999999999999998,2178,1306,59,24,0.55833170832595536,0.57048579835496072,0.01215409002900536
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g035,02,184,35,Q80,0.80000000000000004,2178,1742,73,2,0.55833170832595536,0.57838190203477213,0.020050193708816777
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g035,02,184,35,Q100,1,2178,2177,15,37,0.55833170832595536,0.61620763263660505,0.057875924310649696
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g050,02,184,50,Q00,0,1980,0,37,15,0.41343196491503376,0.34644548110279433,-0.066986483812239428
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g050,02,184,50,Q20,0.20000000000000001,1980,396,41,27,0.41343196491503376,0.40315389446516042,-0.010278070449873333
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g050,02,184,50,Q40,0.40000000000000002,1980,792,66,18,0.41343196491503376,0.41130576794895246,-0.0021261969660812952
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g050,02,184,50,Q60,0.59999999999999998,1980,1187,73,40,0.41343196491503376,0.41907008205329493,0.0056381171382611783
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g050,02,184,50,Q80,0.80000000000000004,1980,1583,73,26,0.41343196491503376,0.42932298542449282,0.015891020509459064
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g050,02,184,50,Q100,1,1980,1979,15,84,0.41343196491503376,0.52061687767371556,0.10718491275868181
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g065,02,184,65,Q00,0,2079,0,25,76,0.66004205176391206,0.62055821323802007,-0.03948383852589199
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g065,02,184,65,Q20,0.20000000000000001,2079,416,77,81,0.66004205176391206,0.65771259084681633,-0.0023294609170957381
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g065,02,184,65,Q40,0.40000000000000002,2079,831,56,31,0.66004205176391206,0.66408745536030866,0.0040454035963966017
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g065,02,184,65,Q60,0.59999999999999998,2079,1247,67,38,0.66004205176391206,0.66863615498851592,0.0085941032246038551
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g065,02,184,65,Q80,0.80000000000000004,2079,1662,52,26,0.66004205176391206,0.67330777692862753,0.013265725164715469
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g065,02,184,65,Q100,1,2079,2078,42,48,0.66004205176391206,0.69144612848477749,0.031404076720865426
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g080,02,184,80,Q00,0,1485,0,39,15,0.36013979434555232,0.30309627473168366,-0.057043519613868665
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g080,02,184,80,Q20,0.20000000000000001,1485,297,67,39,0.36013979434555232,0.35959222004981628,-0.00054757429573604188
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g080,02,184,80,Q40,0.40000000000000002,1485,594,66,84,0.36013979434555232,0.36631031638314204,0.0061705220375897207
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g080,02,184,80,Q60,0.59999999999999998,1485,890,40,14,0.36013979434555232,0.37342075260226071,0.013280958256708386
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g080,02,184,80,Q80,0.80000000000000004,1485,1187,13,74,0.36013979434555232,0.38275506219900879,0.022615267853456467
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m184-g080,02,184,80,Q100,1,1485,1484,15,37,0.36013979434555232,0.49241258425042772,0.1322727899048754
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g020,03,184,20,Q00,0,2277,0,66,15,0.61900239889031961,0.57378308644225651,-0.045219312448063098
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g020,03,184,20,Q20,0.20000000000000001,2277,455,65,97,0.61900239889031961,0.61258452523931006,-0.0064178736510095424
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g020,03,184,20,Q40,0.40000000000000002,2277,910,65,50,0.61900239889031961,0.61779845529029476,-0.0012039436000248482
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g020,03,184,20,Q60,0.59999999999999998,2277,1366,62,57,0.61900239889031961,0.62252656365228487,0.003524164761965265
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g020,03,184,20,Q80,0.80000000000000004,2277,1821,24,30,0.61900239889031961,0.62765214647216971,0.0086497475818501091
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g020,03,184,20,Q100,1,2277,2276,15,95,0.61900239889031961,0.69945608669170911,0.080453687801389506
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g035,03,184,35,Q00,0,1980,0,83,15,0.62249589576119801,0.53941510733166653,-0.083080788429531482
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g035,03,184,35,Q20,0.20000000000000001,1980,396,24,83,0.62249589576119801,0.61548720761839559,-0.0070086881428024217
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g035,03,184,35,Q40,0.40000000000000002,1980,792,87,96,0.62249589576119801,0.62320677086450538,0.00071087510330736237
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g035,03,184,35,Q60,0.59999999999999998,1980,1187,28,46,0.62249589576119801,0.63073503495926508,0.0082391391980670692
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g035,03,184,35,Q80,0.80000000000000004,1980,1583,42,91,0.62249589576119801,0.63727329350133177,0.014777397740133758
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g035,03,184,35,Q100,1,1980,1979,40,37,0.62249589576119801,0.65223209944567784,0.029736203684479823
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g050,03,184,50,Q00,0,2079,0,32,15,0.60983457783192918,0.4992299778602548,-0.11060459997167438
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g050,03,184,50,Q20,0.20000000000000001,2079,416,77,14,0.60983457783192918,0.60092215313153141,-0.0089124247003977697
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g050,03,184,50,Q40,0.40000000000000002,2079,831,77,65,0.60983457783192918,0.60848728942362307,-0.0013472884083061132
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g050,03,184,50,Q60,0.59999999999999998,2079,1247,0,36,0.60983457783192918,0.61428985455377505,0.0044552767218458689
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g050,03,184,50,Q80,0.80000000000000004,2079,1662,78,48,0.60983457783192918,0.61995169676837858,0.010117118936449399
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g050,03,184,50,Q100,1,2079,2078,71,37,0.60983457783192918,0.64349240493436544,0.033657827102436255
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g065,03,184,65,Q00,0,2079,0,6,88,0.48624913167181261,0.45915751279334643,-0.027091618878466173
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g065,03,184,65,Q20,0.20000000000000001,2079,416,53,16,0.48624913167181261,0.48472095627021078,-0.0015281754016018279
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g065,03,184,65,Q40,0.40000000000000002,2079,831,66,35,0.48624913167181261,0.49027167101139402,0.0040225393395814102
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g065,03,184,65,Q60,0.59999999999999998,2079,1247,0,68,0.48624913167181261,0.49691437877293299,0.010665247101120379
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g065,03,184,65,Q80,0.80000000000000004,2079,1662,82,18,0.48624913167181261,0.50458481174347691,0.018335680071664306
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g065,03,184,65,Q100,1,2079,2078,15,95,0.48624913167181261,0.5449898756956183,0.058740744023805691
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g080,03,184,80,Q00,0,2673,0,84,15,0.58918149142845688,0.54590997760632498,-0.043271513822131902
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g080,03,184,80,Q20,0.20000000000000001,2673,534,40,35,0.58918149142845688,0.58313550004669124,-0.0060459913817656474
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g080,03,184,80,Q40,0.40000000000000002,2673,1069,43,55,0.58918149142845688,0.58812160009250414,-0.0010598913359527451
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g080,03,184,80,Q60,0.59999999999999998,2673,1603,51,90,0.58918149142845688,0.59238500987952825,0.0032035184510713632
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g080,03,184,80,Q80,0.80000000000000004,2673,2138,24,92,0.58918149142845688,0.59825832477994068,0.0090768333514837929
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c03-m184-g080,03,184,80,Q100,1,2673,2672,15,45,0.58918149142845688,0.65489449895575702,0.065713007527300138
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m185-g020,02,185,20,Q00,0,1584,0,42,49,0.40707369463285242,0.28961850015508783,-0.11745519447776459
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m185-g020,02,185,20,Q20,0.20000000000000001,1584,317,42,87,0.40707369463285242,0.39947705157005842,-0.0075966430627940063
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m185-g020,02,185,20,Q40,0.40000000000000002,1584,633,57,68,0.40707369463285242,0.40837197203639036,0.0012982774035379396
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m185-g020,02,185,20,Q60,0.59999999999999998,1584,950,0,30,0.40707369463285242,0.4176564121581503,0.01058271752529788
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m185-g020,02,185,20,Q80,0.80000000000000004,1584,1266,0,22,0.40707369463285242,0.42564009634079314,0.018566401707940716
INTCR1_MODEL_GUIDED_CONFIRMATION_V1-c02-m185-g020,02,185,20,Q100,1,1584,1583,24,64,0.40707369463285242,0.46512400861284037,0.058050313979987944
