state_id,candidate,matrix_id,landmark,mass,occupied_types,previous_growth_steps,cumulative_growth_steps,prediction_LOOSEN,q_all_LOOSEN,q_half_A_LOOSEN,q_half_B_LOOSEN,prediction_TIGHTEN,q_all_TIGHTEN,q_half_A_TIGHTEN,q_half_B_TIGHTEN,prediction_GLOBAL_RANDOM_SURGERY,q_all_GLOBAL_RANDOM_SURGERY,q_half_A_GLOBAL_RANDOM_SURGERY,q_half_B_GLOBAL_RANDOM_SURGERY,prediction_THROUGHPUT_NEUTRAL_TOPOLOGY,q_all_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_A_THROUGHPUT_NEUTRAL_TOPOLOGY,q_half_B_THROUGHPUT_NEUTRAL_TOPOLOGY,prediction_NOOP,q_all_NOOP,q_half_A_NOOP,q_half_B_NOOP
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m003-g080,03,3,80,37,18,42,2733,0.3509459908801592,0.1875,0.15625,0.21875,0.28315045752918705,0.15625,0.15625,0.15625,0.3185924745323932,0.28125,0.3125,0.25,0.3733825095859095,0.28125,0.3125,0.25,0.3182289960783327,0.265625,0.3125,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m004-g020,02,4,20,40,21,56,854,0.5245742428048564,0.28125,0.21875,0.34375,0.4369425263605793,0.21875,0.1875,0.25,0.47090456438230205,0.40625,0.4375,0.375,0.31103354718882203,0.359375,0.34375,0.375,0.4791210658237211,0.125,0.15625,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m004-g035,02,4,35,40,7,11,1408,0.020592940309644637,0.15625,0.15625,0.15625,0.012329411571500875,0.15625,0.15625,0.15625,0.016255800105111087,0.0625,0.03125,0.09375,0.0036362121854570067,0.0,0.0,0.0,0.016079548136947026,0.21875,0.28125,0.15625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m004-g050,02,4,50,40,7,9,1964,0.059734190793209956,0.171875,0.125,0.21875,0.04259971658312455,0.203125,0.15625,0.25,0.050168271384022446,0.125,0.0625,0.1875,0.005276921054434724,0.0,0.0,0.0,0.050671383770546516,0.234375,0.21875,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m004-g065,02,4,65,40,23,41,2625,0.6435559368769953,0.359375,0.21875,0.5,0.6129107993539092,0.375,0.34375,0.40625,0.6328312513574419,0.359375,0.4375,0.28125,0.6389383408820712,0.25,0.1875,0.3125,0.6311563163562175,0.265625,0.25,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m004-g080,02,4,80,40,18,60,3446,0.3771159128965222,0.21875,0.21875,0.21875,0.29981960480068764,0.171875,0.1875,0.15625,0.34033056945822937,0.171875,0.21875,0.125,0.25805819557702414,0.21875,0.1875,0.25,0.340896254686272,0.25,0.34375,0.15625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m004-g020,03,4,20,43,10,23,610,0.030921885099731653,0.3125,0.375,0.25,0.017920667329276663,0.09375,0.09375,0.09375,0.02415340502237659,0.1875,0.15625,0.21875,0.0051094387646178656,0.015625,0.0,0.03125,0.023697970597959604,0.203125,0.1875,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m004-g035,03,4,35,43,20,40,992,0.4753569369591325,0.203125,0.25,0.15625,0.3684156411075433,0.046875,0.03125,0.0625,0.4189659950781614,0.203125,0.1875,0.21875,0.46603260894199827,0.234375,0.15625,0.3125,0.4202818481447879,0.078125,0.0625,0.09375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m004-g050,03,4,50,48,25,60,1444,0.45389448559549994,0.234375,0.28125,0.1875,0.35534912709678246,0.1875,0.1875,0.1875,0.3986340258792322,0.234375,0.1875,0.28125,0.5481478454170542,0.296875,0.25,0.34375,0.3993250208132929,0.21875,0.28125,0.15625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m004-g065,03,4,65,30,18,41,1975,0.5680475785334642,0.265625,0.3125,0.21875,0.4960342803028929,0.1875,0.25,0.125,0.5303373279575814,0.203125,0.21875,0.1875,0.6285641007706476,0.265625,0.21875,0.3125,0.5303360679517143,0.234375,0.25,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m004-g080,03,4,80,38,20,31,2400,0.42279895626482156,0.234375,0.15625,0.3125,0.3804208092733799,0.296875,0.375,0.21875,0.40122170096432547,0.203125,0.21875,0.1875,0.531031258580231,0.234375,0.25,0.21875,0.40117210923864677,0.21875,0.1875,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m005-g020,02,5,20,40,17,17,518,0.21867921988295289,0.109375,0.0625,0.15625,0.14769071183884072,0.15625,0.1875,0.125,0.1810034028217345,0.125,0.15625,0.09375,0.09634133318081842,0.109375,0.125,0.09375,0.181767522029199,0.1875,0.125,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m005-g035,02,5,35,40,16,25,951,0.1809368236256825,0.234375,0.25,0.21875,0.1230135856309363,0.171875,0.125,0.21875,0.157087819735115,0.21875,0.25,0.1875,0.08160023350439637,0.078125,0.0,0.15625,0.1518030035524004,0.140625,0.09375,0.1875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m005-g050,02,5,50,40,10,35,1319,0.08787711645430592,0.15625,0.21875,0.09375,0.05961314926226434,0.0625,0.0625,0.0625,0.06876000494298211,0.09375,0.0625,0.125,0.0308686378786208,0.171875,0.21875,0.125,0.07332311424110415,0.140625,0.125,0.15625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m005-g065,02,5,65,40,8,21,1715,0.06902228763875709,0.234375,0.1875,0.28125,0.0519180293161551,0.171875,0.125,0.21875,0.057153288264508564,0.1875,0.0625,0.3125,0.06355936588965684,0.125,0.125,0.125,0.0605540869031065,0.171875,0.125,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m005-g080,02,5,80,40,11,25,2105,0.06527533666187667,0.125,0.125,0.125,0.05107933682798306,0.078125,0.09375,0.0625,0.0580834248965511,0.21875,0.28125,0.15625,0.05153619698643025,0.1875,0.21875,0.15625,0.05823085800232491,0.234375,0.25,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m005-g020,03,5,20,38,11,15,482,0.17584858905446338,0.25,0.21875,0.28125,0.12745349831458566,0.078125,0.09375,0.0625,0.15833783539623175,0.171875,0.15625,0.1875,0.14483125966389623,0.265625,0.25,0.28125,0.1515060561447495,0.15625,0.125,0.1875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m005-g035,03,5,35,38,8,17,842,0.10726295951430957,0.234375,0.28125,0.1875,0.08376154627474824,0.25,0.1875,0.3125,0.09357120244082419,0.1875,0.28125,0.09375,0.09703913968756282,0.125,0.21875,0.03125,0.09586849905372821,0.21875,0.3125,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m005-g050,03,5,50,39,14,4,1123,0.14651547192381828,0.296875,0.28125,0.3125,0.10543328156808025,0.0625,0.0625,0.0625,0.13522810106431718,0.140625,0.1875,0.09375,0.14290462485142763,0.265625,0.375,0.15625,0.12579012495806263,0.171875,0.125,0.21875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m005-g065,03,5,65,47,15,7,1437,0.03967256650024451,0.171875,0.1875,0.15625,0.021629690634868647,0.078125,0.125,0.03125,0.030142410873407743,0.0625,0.0625,0.0625,0.01791153983046932,0.0,0.0,0.0,0.029333473949245494,0.21875,0.28125,0.15625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m005-g080,03,5,80,41,20,25,1776,0.24144664885627853,0.125,0.125,0.125,0.1649700156868313,0.171875,0.21875,0.125,0.1879065125921242,0.171875,0.15625,0.1875,0.1176844552979175,0.078125,0.09375,0.0625,0.2006902179242572,0.1875,0.25,0.125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m006-g020,02,6,20,40,18,57,959,0.3530599371960519,0.375,0.46875,0.28125,0.28223871084338015,0.171875,0.25,0.09375,0.3145980445508476,0.3125,0.3125,0.3125,0.22821096481285824,0.34375,0.40625,0.28125,0.3202414887565887,0.28125,0.21875,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m006-g035,02,6,35,40,21,49,1689,0.4054739229783264,0.453125,0.5,0.40625,0.324736180970892,0.03125,0.0625,0.0,0.37102607722937286,0.359375,0.34375,0.375,0.26827261041343353,0.5625,0.5,0.625,0.36820253381567863,0.203125,0.15625,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m006-g050,02,6,50,40,27,55,2338,0.6155786190080559,0.8125,0.75,0.875,0.5428974454878104,0.734375,0.75,0.71875,0.5855127037507807,0.765625,0.75,0.78125,0.5461584095854083,0.796875,0.78125,0.8125,0.5853491021121401,0.796875,0.78125,0.8125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m006-g065,02,6,65,40,25,59,3175,0.634444452944647,0.671875,0.71875,0.625,0.5559301595143041,0.515625,0.53125,0.5,0.5641395646383027,0.609375,0.59375,0.625,0.42385191120043886,0.734375,0.75,0.71875,0.5945024334854665,0.578125,0.5625,0.59375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m006-g080,02,6,80,40,21,121,4093,0.7189351320961074,0.796875,0.8125,0.78125,0.6737759222311464,0.859375,0.9375,0.78125,0.6998234442779895,0.84375,0.90625,0.78125,0.6574900914467489,0.859375,0.875,0.84375,0.6997895773130884,0.875,0.90625,0.84375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m006-g020,03,6,20,38,23,33,917,0.6727539861703656,0.6875,0.65625,0.71875,0.5858477923497485,0.265625,0.34375,0.1875,0.6256874796032627,0.484375,0.4375,0.53125,0.804163028969154,0.515625,0.5,0.53125,0.6321878892429691,0.421875,0.40625,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m006-g035,03,6,35,37,21,30,1499,0.6014578288652462,0.5,0.5625,0.4375,0.49924324737765213,0.171875,0.125,0.21875,0.4969372345353969,0.390625,0.25,0.53125,0.7129697834637418,0.453125,0.5,0.40625,0.5528613797616468,0.421875,0.4375,0.40625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m006-g050,03,6,50,38,26,48,2020,0.7038369581397823,0.796875,0.78125,0.8125,0.630005749924538,0.625,0.5625,0.6875,0.6618607580558673,0.703125,0.625,0.78125,0.836211952664707,0.75,0.6875,0.8125,0.6744251135302747,0.546875,0.53125,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m006-g065,03,6,65,37,22,39,2810,0.7156219220994762,0.6875,0.71875,0.65625,0.6379063118046876,0.34375,0.40625,0.28125,0.6835529156197867,0.578125,0.65625,0.5,0.8119589998546853,0.65625,0.78125,0.53125,0.6822537045741749,0.5,0.5625,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m006-g080,03,6,80,34,20,46,3394,0.6446493297724176,0.578125,0.59375,0.5625,0.5638417428302197,0.1875,0.15625,0.21875,0.5967642341252672,0.546875,0.5625,0.53125,0.7195940791424719,0.625,0.59375,0.65625,0.6072095587206471,0.53125,0.59375,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m007-g020,02,7,20,40,14,55,754,0.450974202982173,0.6875,0.6875,0.6875,0.3724805744988666,0.609375,0.59375,0.625,0.41465690992008375,0.5625,0.6875,0.4375,0.3585711899502934,0.484375,0.46875,0.5,0.41781676320830097,0.828125,0.90625,0.75
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m007-g035,02,7,35,40,13,24,1259,0.21520300466936887,0.25,0.25,0.25,0.13545729590984842,0.0625,0.03125,0.09375,0.16811066586694842,0.1875,0.125,0.25,0.06806873418451534,0.0,0.0,0.0,0.17217699236995185,0.15625,0.0625,0.25
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m007-g050,02,7,50,40,24,37,1861,0.4880714007268926,0.328125,0.3125,0.34375,0.37932838802149776,0.1875,0.21875,0.15625,0.4348601038087047,0.25,0.34375,0.15625,0.26848739179008974,0.34375,0.3125,0.375,0.43682826208531617,0.25,0.125,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m007-g065,02,7,65,40,19,46,2311,0.5000041305924493,0.4375,0.5,0.375,0.40592321118554686,0.265625,0.375,0.15625,0.44744531371115687,0.3125,0.34375,0.28125,0.32572489864101484,0.40625,0.375,0.4375,0.4592760312376912,0.421875,0.46875,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m007-g080,02,7,80,40,25,81,3140,0.6684624846537202,0.40625,0.4375,0.375,0.6145316656405392,0.4375,0.4375,0.4375,0.6478012157688142,0.453125,0.5,0.40625,0.5157968280199087,0.453125,0.40625,0.5,0.650930629562704,0.609375,0.6875,0.53125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m007-g020,03,7,20,36,19,23,727,0.6734847600768072,0.625,0.65625,0.59375,0.5825263479731423,0.421875,0.34375,0.5,0.6200532655056309,0.609375,0.65625,0.5625,0.7396150143706545,0.703125,0.65625,0.75,0.6284170200500642,0.5,0.5,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m007-g035,03,7,35,39,22,57,1299,0.8249669048710363,0.875,0.875,0.875,0.7827296890968151,0.859375,0.9375,0.78125,0.8056089609706135,0.859375,0.875,0.84375,0.8974531941666827,0.890625,0.84375,0.9375,0.8060114383809948,0.875,0.84375,0.90625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m007-g050,03,7,50,45,25,40,1951,0.7316874872727321,0.796875,0.875,0.71875,0.6560579034115401,0.71875,0.78125,0.65625,0.6715912080652557,0.625,0.5,0.75,0.8664404233985002,0.796875,0.75,0.84375,0.6994627175008702,0.828125,0.875,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m007-g065,03,7,65,41,18,16,2488,0.41257310942452735,0.453125,0.53125,0.375,0.3023357324590729,0.109375,0.1875,0.03125,0.36112901155551436,0.359375,0.375,0.34375,0.4173000716558953,0.203125,0.15625,0.25,0.3609020943809584,0.296875,0.25,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m007-g080,03,7,80,37,21,30,2975,0.6821985231084748,0.75,0.6875,0.8125,0.5959494422577893,0.53125,0.5625,0.5,0.6436495613068589,0.703125,0.71875,0.6875,0.7862456748563935,0.65625,0.65625,0.65625,0.6449409084399614,0.6875,0.59375,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m008-g020,02,8,20,40,21,36,968,0.27550906408114345,0.53125,0.53125,0.53125,0.2062919410227413,0.5,0.5625,0.4375,0.22042897050079013,0.40625,0.46875,0.34375,0.12142703389321506,0.03125,0.03125,0.03125,0.241638016926361,0.359375,0.375,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m008-g035,02,8,35,40,18,38,1741,0.3394719985381755,0.609375,0.71875,0.5,0.24967726258578796,0.359375,0.34375,0.375,0.2706365634600263,0.109375,0.125,0.09375,0.17906602001350955,0.21875,0.25,0.1875,0.2977094154044032,0.5,0.40625,0.59375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m008-g050,02,8,50,40,13,44,2407,0.29411199690733547,0.484375,0.5,0.46875,0.21306952162616632,0.421875,0.40625,0.4375,0.24707656779456802,0.46875,0.4375,0.5,0.12315311033924957,0.078125,0.0625,0.09375,0.25460184435007344,0.3125,0.3125,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m008-g065,02,8,65,40,22,38,3377,0.57936395070387,0.703125,0.71875,0.6875,0.4832911202366621,0.5,0.5,0.5,0.5350736623590892,0.515625,0.625,0.40625,0.39867790651210455,0.6875,0.65625,0.71875,0.5346060089064691,0.59375,0.625,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m008-g080,02,8,80,40,19,69,4030,0.5725823084041598,0.609375,0.5625,0.65625,0.5360570178212238,0.640625,0.65625,0.625,0.5558774548791583,0.46875,0.46875,0.46875,0.6032689962349769,0.546875,0.4375,0.65625,0.559198777616236,0.59375,0.625,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m008-g020,03,8,20,32,17,34,732,0.29032966058426785,0.609375,0.625,0.59375,0.19939872523749982,0.453125,0.46875,0.4375,0.25386387382749154,0.40625,0.59375,0.21875,0.2484550932978978,0.359375,0.34375,0.375,0.247686599259753,0.453125,0.5,0.40625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m008-g035,03,8,35,42,26,57,1393,0.6581887141953184,0.890625,0.84375,0.9375,0.6000346949887919,0.578125,0.46875,0.6875,0.6254169640236401,0.75,0.6875,0.8125,0.7430976728205381,0.796875,0.71875,0.875,0.6299782219058595,0.8125,0.84375,0.78125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m008-g050,03,8,50,37,15,29,2052,0.5026502701978854,0.8125,0.84375,0.78125,0.42547295077113173,0.625,0.625,0.625,0.4695691889449853,0.640625,0.71875,0.5625,0.49321246780131806,0.46875,0.40625,0.53125,0.4698040950529829,0.671875,0.71875,0.625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m008-g065,03,8,65,35,22,112,2654,0.8082909045272791,0.8125,0.78125,0.84375,0.7709870526584609,0.8125,0.75,0.875,0.7890912191216165,0.828125,0.8125,0.84375,0.8819168183108945,0.859375,0.8125,0.90625,0.7925459705372171,0.78125,0.84375,0.71875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m008-g080,03,8,80,40,14,39,3256,0.25200579735819045,0.59375,0.65625,0.53125,0.1703904938268661,0.46875,0.375,0.5625,0.20996985852636468,0.421875,0.4375,0.40625,0.1850189492832125,0.171875,0.25,0.09375,0.21214913906606378,0.546875,0.59375,0.5
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m009-g020,02,9,20,40,24,67,610,0.5096632018520941,0.5625,0.59375,0.53125,0.43133459759584686,0.296875,0.21875,0.375,0.4743517927679766,0.546875,0.46875,0.625,0.44643475396830173,0.703125,0.75,0.65625,0.47351063169517793,0.5625,0.46875,0.65625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m009-g035,02,9,35,40,12,27,1146,0.10220723346112386,0.03125,0.0,0.0625,0.06961626765131587,0.015625,0.03125,0.0,0.08515137151412804,0.015625,0.03125,0.0,0.05209871572693841,0.0,0.0,0.0,0.08457800862560745,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m009-g050,02,9,50,40,15,36,1580,0.15839544059977176,0.109375,0.09375,0.125,0.11908938653315841,0.0,0.0,0.0,0.13226644832490927,0.046875,0.0625,0.03125,0.05197323596321066,0.296875,0.40625,0.1875,0.13928182102688286,0.015625,0.03125,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m009-g065,02,9,65,40,11,26,2027,0.0447663591269035,0.015625,0.03125,0.0,0.02594492741619965,0.0,0.0,0.0,0.031514982380147084,0.03125,0.0625,0.0,0.021480979654344066,0.0,0.0,0.0,0.03440013306328015,0.015625,0.0,0.03125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m009-g080,02,9,80,40,12,29,2433,0.06606068842949292,0.03125,0.0,0.0625,0.04331799675948148,0.0,0.0,0.0,0.052971427541690194,0.015625,0.03125,0.0,0.02266023138671177,0.171875,0.25,0.09375,0.05426495757130468,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m009-g020,03,9,20,46,19,23,568,0.37690657801599636,0.5625,0.5625,0.5625,0.27692251335989115,0.34375,0.21875,0.46875,0.3287035068434886,0.359375,0.375,0.34375,0.3990498455805396,0.40625,0.4375,0.375,0.32854384494992755,0.3125,0.28125,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m009-g035,03,9,35,37,11,26,1021,0.24281778632724418,0.265625,0.34375,0.1875,0.16644349060203803,0.015625,0.0,0.03125,0.2014036664630074,0.0625,0.09375,0.03125,0.17781121536436015,0.09375,0.15625,0.03125,0.2037174234531438,0.0625,0.0625,0.0625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m009-g050,03,9,50,47,14,24,1423,0.2027252848322608,0.0625,0.0625,0.0625,0.1197063676184234,0.0,0.0,0.0,0.15300704034281665,0.0,0.0,0.0,0.13602187781712893,0.09375,0.03125,0.15625,0.158524928208711,0.0,0.0,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m009-g065,03,9,65,37,7,11,1784,0.03678125198279011,0.15625,0.15625,0.15625,0.01941594532837809,0.0625,0.03125,0.09375,0.02989269959731879,0.09375,0.0625,0.125,0.021631085668014964,0.0,0.0,0.0,0.026980738807032292,0.046875,0.09375,0.0
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m009-g080,03,9,80,42,24,32,2354,0.6307055297334617,0.34375,0.28125,0.40625,0.5592737003691737,0.4375,0.4375,0.4375,0.5989856274367966,0.421875,0.375,0.46875,0.7838690884474367,0.5625,0.5,0.625,0.5981532714479536,0.4375,0.4375,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m010-g020,02,10,20,40,25,37,857,0.5544253170100961,0.515625,0.46875,0.5625,0.48826774173306725,0.421875,0.4375,0.40625,0.5244615262268647,0.609375,0.5,0.71875,0.33567943430596436,0.578125,0.5625,0.59375,0.5203900600095189,0.453125,0.4375,0.46875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m010-g035,02,10,35,40,19,41,1531,0.5859447252513222,0.765625,0.8125,0.71875,0.5091329041831013,0.6875,0.75,0.625,0.5510568670671061,0.65625,0.78125,0.53125,0.453785843060771,0.640625,0.65625,0.625,0.5499221413415113,0.71875,0.75,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m010-g050,02,10,50,40,23,66,2246,0.5793414261904172,0.4375,0.40625,0.46875,0.4941497779638322,0.28125,0.28125,0.28125,0.5130582793585167,0.0,0.0,0.0,0.30298592653054024,0.40625,0.40625,0.40625,0.5396957292261361,0.296875,0.28125,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m010-g065,02,10,65,40,16,69,2887,0.6123036402076055,0.625,0.65625,0.59375,0.528624398531397,0.375,0.375,0.375,0.5659501575043447,0.390625,0.5,0.28125,0.3946973304266983,0.515625,0.5,0.53125,0.5734108619989274,0.5,0.5625,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m010-g080,02,10,80,40,18,31,3595,0.42740838351124466,0.328125,0.21875,0.4375,0.3456058814510915,0.40625,0.34375,0.46875,0.369435942470788,0.375,0.34375,0.40625,0.1666575634824943,0.15625,0.21875,0.09375,0.3853271243169624,0.234375,0.1875,0.28125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m010-g020,03,10,20,36,16,17,518,0.39706357944367765,0.515625,0.53125,0.5,0.30087119186049516,0.3125,0.28125,0.34375,0.35150826520934775,0.203125,0.25,0.15625,0.3002617893742018,0.390625,0.40625,0.375,0.34801502332148404,0.40625,0.46875,0.34375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m010-g035,03,10,35,43,23,54,1124,0.3843594295282248,0.390625,0.375,0.40625,0.2771309106085983,0.34375,0.375,0.3125,0.2616989493648719,0.46875,0.5,0.4375,0.4667307684484463,0.359375,0.40625,0.3125,0.3283731061138139,0.4375,0.4375,0.4375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m010-g050,03,10,50,38,25,52,1634,0.45388478782807257,0.328125,0.25,0.40625,0.4176439017554669,0.4375,0.40625,0.46875,0.4396753696645223,0.3125,0.34375,0.28125,0.6115527478070639,0.375,0.40625,0.34375,0.4391792788730782,0.3125,0.25,0.375
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m010-g065,03,10,65,43,20,22,2117,0.4125120465506549,0.734375,0.71875,0.75,0.3171704081397218,0.6875,0.71875,0.65625,0.382407729838436,0.65625,0.6875,0.625,0.5033338043747664,0.609375,0.65625,0.5625,0.3690125049722034,0.65625,0.5,0.8125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m010-g080,03,10,80,37,14,30,2592,0.27646009164431207,0.421875,0.4375,0.40625,0.19002174245248551,0.28125,0.21875,0.34375,0.17417347269736555,0.03125,0.0,0.0625,0.155680817193886,0.140625,0.15625,0.125,0.23272123602354336,0.328125,0.34375,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m011-g020,02,11,20,40,17,25,693,0.4237766593148558,0.59375,0.625,0.5625,0.326134579590659,0.21875,0.15625,0.28125,0.35626670610594363,0.40625,0.40625,0.40625,0.1875719015167812,0.6875,0.65625,0.71875,0.37855223268204485,0.34375,0.375,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m011-g035,02,11,35,40,18,47,1211,0.31618189959924276,0.46875,0.5,0.4375,0.2548067180244236,0.390625,0.46875,0.3125,0.28354657059313065,0.53125,0.4375,0.625,0.19249829474483443,0.65625,0.71875,0.59375,0.28702570374181435,0.53125,0.5,0.5625
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m011-g050,02,11,50,40,13,21,1851,0.11236905821170927,0.4375,0.5,0.375,0.06717700289501104,0.171875,0.1875,0.15625,0.08435842436652595,0.25,0.25,0.25,0.05432514014352251,0.15625,0.15625,0.15625,0.08835479571911938,0.296875,0.28125,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m011-g065,02,11,65,40,19,43,2441,0.5324994936938708,0.625,0.625,0.625,0.43900891469976916,0.390625,0.4375,0.34375,0.4857224038104701,0.390625,0.375,0.40625,0.4888173409216195,0.484375,0.4375,0.53125,0.48605036637019866,0.375,0.4375,0.3125
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c02-m011-g080,02,11,80,40,21,73,2987,0.5868641383018777,0.734375,0.6875,0.78125,0.5105096591430455,0.703125,0.71875,0.6875,0.5558980956383682,0.78125,0.75,0.8125,0.5286382170659982,0.703125,0.59375,0.8125,0.5556563971737302,0.765625,0.84375,0.6875
INTCR4_FIXED_COMPOSITION_BETA_CONFIRMATION_V1-c03-m011-g020,03,11,20,47,17,32,580,0.5654275437250937,0.40625,0.28125,0.53125,0.46912034459860025,0.296875,0.3125,0.28125,0.522570023295672,0.46875,0.46875,0.46875,0.6047179386837885,0.640625,0.53125,0.75,0.5202362010135582,0.421875,0.46875,0.375
